»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2017-12-29,'600651,∑…¿÷“ÙœÏ,9.15,9.34,9.14,9.29,9.11,0.04,0.4391,1.3381,10284600,94756710.0,9072993792.15,7032890485.65,None
2017-12-28,'600651,∑…¿÷“ÙœÏ,9.11,9.23,8.86,8.88,8.83,0.28,3.171,1.7643,13560700,123232494.0,9033330431.31,7002145609.21,None
2017-12-27,'600651,∑…¿÷“ÙœÏ,8.83,9.09,8.75,8.98,9.05,-0.22,-2.4309,1.9995,15368239,136800224.0,8755686905.43,6786931474.13,None
2017-12-26,'600651,∑…¿÷“ÙœÏ,9.05,9.22,9.03,9.2,9.22,-0.17,-1.8438,1.4739,11328729,103278449.0,8973835390.05,6956028294.55,None
2017-12-25,'600651,∑…¿÷“ÙœÏ,9.22,9.3,9.14,9.18,9.13,0.09,0.9858,1.1975,9204142,84960623.0,9142404673.62,7086694019.42,None
2017-12-22,'600651,∑…¿÷“ÙœÏ,9.13,9.54,9.12,9.46,9.49,-0.36,-3.7935,1.9403,14913682,138431376.0,9053162111.73,7017518047.43,None
2017-12-21,'600651,∑…¿÷“ÙœÏ,9.49,9.75,9.38,9.7,9.69,-0.2,-2.064,1.5428,11858060,112815783.0,9410132359.29,7294221935.39,None
2017-12-20,'600651,∑…¿÷“ÙœÏ,9.69,9.88,9.67,9.88,9.86,-0.17,-1.7241,0.7886,6061249,59079147.0,9608449163.49,7447946317.59,None
2017-12-19,'600651,∑…¿÷“ÙœÏ,9.86,9.87,9.68,9.72,9.68,0.18,1.8595,1.0192,7833583,76853264.0,9777018447.06,7578612042.46,None
2017-12-18,'600651,∑…¿÷“ÙœÏ,9.68,9.84,9.64,9.68,9.73,-0.05,-0.5139,0.7825,6014126,58543219.0,9598533323.28,7440260098.48,None
2017-12-15,'600651,∑…¿÷“ÙœÏ,9.73,10.05,9.65,10.01,10.03,-0.3,-2.991,1.6071,12352626,121303798.0,9648112524.33,7478691194.03,None
2017-12-14,'600651,∑…¿÷“ÙœÏ,10.03,10.13,9.96,10.05,10.1,-0.07,-0.6931,0.839,6448578,64602333.0,9945587730.63,7709277767.33,None
2017-12-13,'600651,∑…¿÷“ÙœÏ,10.1,10.14,9.91,10.01,10.04,0.06,0.5976,1.1168,8584071,86069068.0,10014998612.1,7763081301.1,None
2017-12-12,'600651,∑…¿÷“ÙœÏ,10.04,10.27,10.01,10.22,10.22,-0.18,-1.7613,1.1508,8845372,89421877.0,9955503570.84,7716963986.44,None
2017-12-11,'600651,∑…¿÷“ÙœÏ,10.22,10.29,10.1,10.17,10.21,0.01,0.0979,1.0607,8152546,83109598.0,10133988694.6,7855315930.42,None
2017-12-08,'600651,∑…¿÷“ÙœÏ,10.21,10.22,9.89,9.89,9.93,0.28,2.8197,1.1021,8470862,85737024.0,10124072854.4,7847629711.31,None
2017-12-07,'600651,∑…¿÷“ÙœÏ,9.93,10.06,9.88,9.9,9.98,-0.05,-0.501,0.8694,6682145,66662312.0,9846429328.53,7632415576.23,None
2017-12-06,'600651,∑…¿÷“ÙœÏ,9.98,10.0,9.71,9.82,9.76,0.22,2.2541,1.2198,9375730,92462575.0,9896008529.58,7670846671.78,None
2017-12-05,'600651,∑…¿÷“ÙœÏ,9.76,10.23,9.72,10.16,10.2,-0.44,-4.3137,1.7402,13375254,133099089.0,9677860044.96,7501749851.36,None
2017-12-04,'600651,∑…¿÷“ÙœÏ,10.2,10.6,10.15,10.6,10.52,-0.32,-3.0418,1.3041,10023816,103874481.0,10114157014.2,7839943492.2,None
2017-12-01,'600651,∑…¿÷“ÙœÏ,10.52,10.62,10.25,10.31,10.34,0.18,1.7408,1.6969,13043052,136418255.0,10431463900.9,8085902503.72,None
2017-11-30,'600651,∑…¿÷“ÙœÏ,10.34,10.53,10.02,10.11,10.11,0.23,2.275,1.9003,14606025,150474253.0,10252978777.1,7947550559.74,None
2017-11-29,'600651,∑…¿÷“ÙœÏ,10.11,10.18,9.95,10.13,10.15,-0.04,-0.3941,1.057,8124389,81822335.0,10024914452.3,7770767520.21,None
2017-11-28,'600651,∑…¿÷“ÙœÏ,10.15,10.18,9.88,9.88,9.92,0.23,2.3185,1.0269,7892638,79431951.0,10064577813.1,7801512396.65,None
2017-11-27,'600651,∑…¿÷“ÙœÏ,9.92,10.25,9.84,10.25,10.32,-0.4,-3.876,1.4681,11284358,113476236.0,9836513488.32,7624729357.12,None
2017-11-24,'600651,∑…¿÷“ÙœÏ,10.32,10.37,9.9,9.99,10.04,0.28,2.7888,1.4055,10802934,110432523.0,10233147096.7,7932178121.52,None
2017-11-23,'600651,∑…¿÷“ÙœÏ,10.04,10.68,9.97,10.65,10.68,-0.64,-5.9925,2.3024,17696751,182970063.0,9955503570.84,7716963986.44,None
