ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2017-12-29,'601717,Ö£Ãº»ú,6.58,6.64,6.43,6.46,6.46,0.12,1.8576,0.9164,12627181,82822543.0,11399661614.6,9066501724.0,None
2017-12-28,'601717,Ö£Ãº»ú,6.46,6.54,6.39,6.46,6.42,0.04,0.6231,1.0215,14075571,90995930.0,11191765050.2,8901155188.0,None
2017-12-27,'601717,Ö£Ãº»ú,6.42,6.58,6.39,6.57,6.54,-0.12,-1.8349,0.7955,10961690,71037445.0,11122466195.4,8846039676.0,None
2017-12-26,'601717,Ö£Ãº»ú,6.54,6.6,6.3,6.38,6.35,0.19,2.9921,1.1145,15356344,98716546.0,11330362759.8,9011386212.0,None
2017-12-25,'601717,Ö£Ãº»ú,6.35,6.76,6.27,6.72,6.74,-0.39,-5.7864,1.1123,15325567,99654525.0,11001193199.5,8749587530.0,None
2017-12-22,'601717,Ö£Ãº»ú,6.74,6.82,6.7,6.79,6.79,-0.05,-0.7364,0.3541,4878511,32893701.0,11676857033.8,9286963772.0,None
2017-12-21,'601717,Ö£Ãº»ú,6.79,6.82,6.65,6.79,6.79,0.0,0.0,0.4518,6225400,41920311.0,11763480602.3,9355858162.0,None
2017-12-20,'601717,Ö£Ãº»ú,6.79,6.88,6.76,6.83,6.88,-0.09,-1.3081,0.4438,6114716,41627491.0,11763480602.3,9355858162.0,None
2017-12-19,'601717,Ö£Ãº»ú,6.88,6.92,6.7,6.8,6.75,0.13,1.9259,0.8243,11358046,77290788.0,11919403025.6,9479868064.0,None
2017-12-18,'601717,Ö£Ãº»ú,6.75,6.8,6.62,6.72,6.72,0.03,0.4464,0.4921,6780707,45688712.0,11694181747.5,9300742650.0,None
