日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000066,上证商品,2026.5757,2036.5945,2019.9364,2035.0631,2038.3131,-11.7374,-0.5758,,20580423,21466140185.0,,,None
2017-12-28,'000066,上证商品,2038.3131,2044.0413,1982.2903,1983.5686,1987.5392,50.7739,2.5546,,34693343,33389342954.0,,,None
2017-12-27,'000066,上证商品,1987.5392,2013.7981,1977.2099,1977.9007,1978.1081,9.4311,0.4768,,24574181,26678012286.0,,,None
2017-12-26,'000066,上证商品,1978.1081,1980.2841,1951.4024,1967.8586,1972.3356,5.7725,0.2927,,15981649,17701648423.0,,,None
2017-12-25,'000066,上证商品,1972.3356,1981.289,1966.8013,1976.3244,1971.6459,0.6897,0.035,,16710916,19833585249.0,,,None
2017-12-22,'000066,上证商品,1971.6459,1980.7307,1949.7914,1950.3027,1950.3464,21.2995,1.0921,,18586660,19689035351.0,,,None
2017-12-21,'000066,上证商品,1950.3464,1955.7395,1926.3592,1937.7783,1940.828,9.5184,0.4904,,14361326,14893553062.0,,,None
2017-12-20,'000066,上证商品,1940.828,1961.5294,1933.5197,1954.9702,1956.1019,-15.2739,-0.7808,,15806492,15544060510.0,,,None
2017-12-19,'000066,上证商品,1956.1019,1956.9823,1945.5547,1952.5035,1953.4611,2.6408,0.1352,,13638322,14059575286.0,,,None
2017-12-18,'000066,上证商品,1953.4611,1953.8512,1932.8774,1938.1308,1940.579,12.8821,0.6638,,14846165,16644660672.0,,,None
2017-12-15,'000066,上证商品,1940.579,1950.3408,1931.7277,1948.9642,1952.0959,-11.5169,-0.59,,13522792,14188684192.0,,,None
2017-12-14,'000066,上证商品,1952.0959,1965.9676,1943.2624,1953.6256,1952.1712,-0.0753,-0.0039,,13288902,12955304657.0,,,None
2017-12-13,'000066,上证商品,1952.1712,1952.7222,1934.8265,1943.752,1948.0371,4.1341,0.2122,,11508657,12592395010.0,,,None
2017-12-12,'000066,上证商品,1948.0371,1967.1622,1947.4684,1957.7631,1959.4899,-11.4528,-0.5845,,14069890,16587375465.0,,,None
2017-12-11,'000066,上证商品,1959.4899,1959.9209,1938.875,1943.1583,1938.1156,21.3743,1.1028,,13713041,13969922550.0,,,None
2017-12-08,'000066,上证商品,1938.1156,1940.9197,1918.9829,1919.8817,1927.4477,10.6679,0.5535,,14448342,13626960422.0,,,None
2017-12-07,'000066,上证商品,1927.4477,1947.5047,1924.9225,1937.4054,1945.9709,-18.5232,-0.9519,,16017389,15638118263.0,,,None
