日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000908,300能源,1940.1375,1951.5554,1935.5646,1947.4442,1948.7899,-8.6524,-0.444,,3045880,2685278115.6,,,None
2017-12-28,'000908,300能源,1948.7899,1956.0537,1919.9785,1926.1774,1930.6348,18.1551,0.9404,,5083715,4666600679.1,,,None
2017-12-27,'000908,300能源,1930.6348,1952.1036,1918.1119,1918.3379,1915.3134,15.3214,0.7999,,5002483,4473302904.5,,,None
2017-12-26,'000908,300能源,1915.3134,1917.4841,1901.2349,1910.4765,1911.3047,4.0087,0.2097,,2754810,2327760897.5,,,None
2017-12-25,'000908,300能源,1911.3047,1921.8653,1909.3741,1921.3602,1924.3035,-12.9988,-0.6755,,3060432,2560686698.4,,,None
2017-12-22,'000908,300能源,1924.3035,1933.3574,1903.8964,1905.7366,1908.4602,15.8433,0.8302,,3560082,2828378425.0,,,None
2017-12-21,'000908,300能源,1908.4602,1911.3724,1886.6675,1898.6617,1905.944,2.5162,0.132,,2586640,2235452773.8,,,None
2017-12-20,'000908,300能源,1905.944,1918.3022,1896.424,1906.8298,1907.6109,-1.6669,-0.0874,,3402332,2868479057.3,,,None
2017-12-19,'000908,300能源,1907.6109,1910.7398,1897.4057,1901.5032,1904.4784,3.1325,0.1645,,3189726,2980954214.4,,,None
2017-12-18,'000908,300能源,1904.4784,1906.1961,1871.6835,1878.3333,1873.4552,31.0232,1.6559,,3813071,3399413781.6,,,None
2017-12-15,'000908,300能源,1873.4552,1889.4082,1864.6777,1888.1156,1888.2967,-14.8415,-0.786,,2661723,2093669546.0,,,None
2017-12-14,'000908,300能源,1888.2967,1902.6823,1884.5148,1895.9285,1898.1773,-9.8806,-0.5205,,2747051,2185792110.5,,,None
2017-12-13,'000908,300能源,1898.1773,1901.4798,1884.113,1888.3572,1889.9786,8.1987,0.4338,,2425631,1953416815.4,,,None
2017-12-12,'000908,300能源,1889.9786,1916.4122,1889.9786,1916.4122,1911.808,-21.8294,-1.1418,,3186424,2508152945.1,,,None
2017-12-11,'000908,300能源,1911.808,1914.0506,1902.8474,1909.279,1902.4984,9.3096,0.4893,,2959282,2490236240.7,,,None
2017-12-08,'000908,300能源,1902.4984,1910.1501,1885.0254,1894.7075,1901.996,0.5024,0.0264,,4177243,3248670603.1,,,None
2017-12-07,'000908,300能源,1901.996,1924.5633,1896.9589,1922.956,1933.2994,-31.3034,-1.6192,,4889205,3769973134.4,,,None
2017-12-06,'000908,300能源,1933.2994,1935.4209,1913.9771,1931.4888,1940.8722,-7.5728,-0.3902,,6293409,4587752143.0,,,None
2017-12-05,'000908,300能源,1940.8722,1948.0508,1916.6028,1928.2451,1931.1975,9.6747,0.501,,7529671,5960831239.3,,,None
2017-12-04,'000908,300能源,1931.1975,1952.6043,1923.6086,1936.8191,1927.1044,4.0931,0.2124,,5416232,4161068373.4,,,None
2017-12-01,'000908,300能源,1927.1044,1936.696,1906.5563,1936.3331,1940.3619,-13.2575,-0.6832,,4365117,3913414792.7,,,None
2017-11-30,'000908,300能源,1940.3619,1960.6526,1933.4058,1944.6381,1946.8298,-6.4679,-0.3322,,4442644,4107493490.3,,,None
2017-11-29,'000908,300能源,1946.8298,1952.9877,1929.2333,1931.7524,1931.5506,15.2792,0.791,,5968979,5645217446.0,,,None
2017-11-28,'000908,300能源,1931.5506,1932.8642,1899.1872,1920.3315,1929.2121,2.3385,0.1212,,5406622,4547993544.6,,,None
2017-11-27,'000908,300能源,1929.2121,1949.96,1921.5897,1937.302,1935.7567,-6.5446,-0.3381,,5289229,4482675940.6,,,None
2017-11-24,'000908,300能源,1935.7567,1936.736,1904.1169,1915.8903,1926.7204,9.0363,0.469,,5196569,4637517569.7,,,None
2017-11-23,'000908,300能源,1926.7204,1970.0361,1923.7553,1962.0362,1954.664,-27.9436,-1.4296,,7082464,6648509505.5,,,None
2017-11-22,'000908,300能源,1954.664,1954.8288,1911.9495,1914.9147,1904.9878,49.6762,2.6077,,6974890,6290393955.9,,,None
2017-11-21,'000908,300能源,1904.9878,1922.114,1898.5085,1907.6022,1910.4159,-5.4281,-0.2841,,5277617,4972437857.6,,,None
2017-11-20,'000908,300能源,1910.4159,1911.4204,1876.1409,1887.3117,1896.863,13.5529,0.7145,,4608993,3871578235.9,,,None
2017-11-17,'000908,300能源,1896.863,1902.6992,1873.5025,1898.9442,1902.4606,-5.5976,-0.2942,,6928367,5620198888.7,,,None
