日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000858,500信息,6804.2999,6805.2571,6714.1642,6714.509,6724.2327,80.0672,1.1907,,11824294,18695614139.0,,,None
2017-12-28,'000858,500信息,6724.2327,6772.4439,6679.8832,6683.9346,6703.9642,20.2685,0.3023,,9703281,16060595440.0,,,None
2017-12-27,'000858,500信息,6703.9642,6817.3529,6700.7012,6797.3159,6809.8318,-105.8676,-1.5546,,10031598,15943215532.0,,,None
2017-12-26,'000858,500信息,6809.8318,6810.073,6697.9544,6742.9395,6754.5896,55.2422,0.8178,,9874136,15857069795.0,,,None
2017-12-25,'000858,500信息,6754.5896,6880.8701,6733.9502,6873.0386,6874.3618,-119.7722,-1.7423,,10720603,16866375501.0,,,None
2017-12-22,'000858,500信息,6874.3618,6957.134,6862.5039,6924.3407,6929.7797,-55.4179,-0.7997,,10039762,16538007059.0,,,None
2017-12-21,'000858,500信息,6929.7797,6957.0951,6804.7738,6858.7981,6875.6562,54.1235,0.7872,,12346402,20189573163.0,,,None
2017-12-20,'000858,500信息,6875.6562,6959.2357,6851.6005,6955.2019,6972.0794,-96.4232,-1.383,,11644498,18935613783.0,,,None
2017-12-19,'000858,500信息,6972.0794,6979.6832,6903.357,6903.4596,6903.1052,68.9742,0.9992,,10472249,17421170572.0,,,None
2017-12-18,'000858,500信息,6903.1052,7012.3598,6869.8231,6998.9335,7015.7538,-112.6486,-1.6057,,10626521,18750419099.0,,,None
2017-12-15,'000858,500信息,7015.7538,7109.2415,6979.4973,7074.7558,7092.8584,-77.1046,-1.0871,,13776454,23830527573.0,,,None
2017-12-14,'000858,500信息,7092.8584,7116.0919,7028.7686,7073.9311,7088.3327,4.5257,0.0638,,13057941,22560441866.0,,,None
2017-12-13,'000858,500信息,7088.3327,7089.194,7007.9844,7020.0586,7032.6715,55.6612,0.7915,,11311354,19233464299.0,,,None
2017-12-12,'000858,500信息,7032.6715,7120.7896,7032.662,7075.8989,7078.1919,-45.5204,-0.6431,,12405827,22145302633.0,,,None
2017-12-11,'000858,500信息,7078.1919,7109.7614,7015.8983,7015.8983,6949.4005,128.7914,1.8533,,14028855,23662205939.0,,,None
2017-12-08,'000858,500信息,6949.4005,6985.1826,6812.7474,6812.7474,6823.0958,126.3047,1.8511,,11215711,18629322962.0,,,None
2017-12-07,'000858,500信息,6823.0958,6896.1158,6818.8981,6848.6418,6868.5797,-45.4839,-0.6622,,10862536,17719877108.0,,,None
2017-12-06,'000858,500信息,6868.5797,6869.1732,6674.6022,6728.5416,6746.3828,122.1969,1.8113,,11186859,17765792586.0,,,None
2017-12-05,'000858,500信息,6746.3828,6948.7004,6696.0715,6932.1183,6960.3999,-214.0171,-3.0748,,11296696,17773808261.0,,,None
2017-12-04,'000858,500信息,6960.3999,7033.8394,6947.863,7016.5666,7017.8957,-57.4958,-0.8193,,10452183,17013216687.0,,,None
2017-12-01,'000858,500信息,7017.8957,7033.3112,6881.0691,6881.0691,6899.4436,118.4521,1.7168,,10367484,16854577003.0,,,None
2017-11-30,'000858,500信息,6899.4436,6980.9562,6881.4404,6923.9934,6941.3173,-41.8737,-0.6033,,9794194,15425922468.0,,,None
2017-11-29,'000858,500信息,6941.3173,7002.6408,6849.6163,6995.0529,7005.0932,-63.7759,-0.9104,,11111531,18031838039.0,,,None
2017-11-28,'000858,500信息,7005.0932,7006.0535,6837.3102,6837.3102,6829.5243,175.5689,2.5707,,9476828,15685836676.0,,,None
2017-11-27,'000858,500信息,6829.5243,6968.2281,6816.533,6951.2261,6970.4551,-140.9308,-2.0218,,10672875,17617791322.0,,,None
2017-11-24,'000858,500信息,6970.4551,7113.9144,6970.4551,7028.8681,7074.2652,-103.8101,-1.4674,,10986542,19260504582.0,,,None
2017-11-23,'000858,500信息,7074.2652,7278.8896,7074.0447,7277.8042,7292.0955,-217.8303,-2.9872,,14417508,25211719301.0,,,None
2017-11-22,'000858,500信息,7292.0955,7415.0158,7212.9373,7303.9387,7319.149,-27.0535,-0.3696,,13066760,23436929681.0,,,None
2017-11-21,'000858,500信息,7319.149,7327.3346,7212.0491,7274.1758,7295.8802,23.2688,0.3189,,11969555,21769662805.0,,,None
2017-11-20,'000858,500信息,7295.8802,7296.7803,6998.6882,7093.4071,7143.1671,152.7131,2.1379,,12176312,20903576385.0,,,None
2017-11-17,'000858,500信息,7143.1671,7434.4527,7140.1264,7429.9067,7436.8953,-293.7282,-3.9496,,14011366,23558562437.0,,,None
2017-11-16,'000858,500信息,7436.8953,7468.3925,7388.9723,7427.8848,7439.864,-2.9687,-0.0399,,11706137,20729523609.0,,,None
2017-11-15,'000858,500信息,7439.864,7562.311,7386.1239,7537.2028,7574.8407,-134.9767,-1.7819,,13365992,24621216888.0,,,None
2017-11-14,'000858,500信息,7574.8407,7682.9216,7520.9111,7650.3159,7676.9032,-102.0625,-1.3295,,15293308,27912903060.0,,,None
2017-11-13,'000858,500信息,7676.9032,7677.0535,7515.8137,7541.6644,7544.422,132.4812,1.756,,16398847,29796255381.0,,,None
2017-11-10,'000858,500信息,7544.422,7555.7938,7456.4168,7466.2313,7481.636,62.786,0.8392,,16276865,27544280828.0,,,None
2017-11-09,'000858,500信息,7481.636,7481.636,7355.0328,7371.9074,7380.6374,100.9986,1.3684,,13401194,22123096771.9,,,None
