����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ,�ɽ�����
2017-12-29,'000978,ҽҩ100,13573.6869,13573.6869,13425.9706,13427.4322,13417.4965,156.1904,1.1641,,6606844,14507402121.7,,,None
2017-12-28,'000978,ҽҩ100,13417.4965,13459.4665,13353.0232,13397.0355,13406.6894,10.8071,0.0806,,6052934,14477266695.5,,,None
2017-12-27,'000978,ҽҩ100,13406.6894,13573.7853,13385.9916,13563.0206,13572.1795,-165.4901,-1.2193,,5885486,15017442748.3,,,None
2017-12-26,'000978,ҽҩ100,13572.1795,13594.2573,13486.7874,13570.8498,13571.1607,1.0188,0.0075,,6316589,15604162488.3,,,None
2017-12-25,'000978,ҽҩ100,13571.1607,13645.2035,13520.481,13615.2696,13615.8438,-44.6831,-0.3282,,6925127,16446078523.3,,,None
2017-12-22,'000978,ҽҩ100,13615.8438,13677.6448,13598.3111,13609.4002,13599.8313,16.0125,0.1177,,5745415,15157068910.5,,,None
2017-12-21,'000978,ҽҩ100,13599.8313,13628.0715,13402.2997,13470.936,13493.3168,106.5145,0.7894,,7098389,17444244803.1,,,None
2017-12-20,'000978,ҽҩ100,13493.3168,13568.9423,13474.7907,13566.4883,13550.5025,-57.1857,-0.422,,5812328,13949557291.7,,,None
2017-12-19,'000978,ҽҩ100,13550.5025,13550.6209,13446.9622,13447.477,13436.9101,113.5924,0.8454,,5024082,12885569853.8,,,None
2017-12-18,'000978,ҽҩ100,13436.9101,13571.3065,13400.3397,13533.6443,13548.212,-111.3019,-0.8215,,5591734,14018934009.0,,,None
2017-12-15,'000978,ҽҩ100,13548.212,13679.0388,13524.5212,13615.9734,13620.4741,-72.2621,-0.5305,,6295177,15042166803.7,,,None
2017-12-14,'000978,ҽҩ100,13620.4741,13650.8327,13574.2248,13628.1555,13630.6238,-10.1497,-0.0745,,5586507,14808853516.2,,,None
2017-12-13,'000978,ҽҩ100,13630.6238,13630.809,13527.3869,13534.7245,13547.9398,82.684,0.6103,,5171554,13542499284.1,,,None
2017-12-12,'000978,ҽҩ100,13547.9398,13644.814,13545.8243,13640.2754,13639.9577,-92.0179,-0.6746,,6480086,15992492261.9,,,None
2017-12-11,'000978,ҽҩ100,13639.9577,13640.033,13375.4096,13375.4096,13386.5686,253.3891,1.8929,,7695628,20462528261.6,,,None
2017-12-08,'000978,ҽҩ100,13386.5686,13395.2669,13270.8123,13278.3295,13283.4407,103.1279,0.7764,,5256684,12029796059.9,,,None
2017-12-07,'000978,ҽҩ100,13283.4407,13341.4179,13265.7366,13319.3996,13316.0424,-32.6017,-0.2448,,4997577,10888200219.8,,,None
2017-12-06,'000978,ҽҩ100,13316.0424,13317.3932,13110.1686,13216.5893,13232.0481,83.9943,0.6348,,6029603,12439815109.3,,,None
2017-12-05,'000978,ҽҩ100,13232.0481,13448.0263,13184.749,13411.7821,13417.4242,-185.3761,-1.3816,,7744550,15447443342.8,,,None
2017-12-04,'000978,ҽҩ100,13417.4242,13513.0144,13411.4663,13470.5777,13491.4375,-74.0133,-0.5486,,6616812,15058480782.1,,,None
2017-12-01,'000978,ҽҩ100,13491.4375,13536.8045,13388.8908,13389.5063,13374.3717,117.0658,0.8753,,6261174,13230552196.9,,,None
2017-11-30,'000978,ҽҩ100,13374.3717,13475.6867,13338.1711,13391.0972,13419.0616,-44.6899,-0.333,,6789855,13746713631.3,,,None
2017-11-29,'000978,ҽҩ100,13419.0616,13537.1404,13351.6547,13514.7333,13518.9099,-99.8483,-0.7386,,7691233,15685781087.7,,,None
2017-11-28,'000978,ҽҩ100,13518.9099,13518.9099,13355.3824,13355.3824,13376.1699,142.74,1.0671,,5991769,12829274919.0,,,None
2017-11-27,'000978,ҽҩ100,13376.1699,13533.04,13369.9278,13518.6305,13529.5134,-153.3435,-1.1334,,6762126,14245651948.2,,,None
2017-11-24,'000978,ҽҩ100,13529.5134,13602.259,13449.9006,13493.4379,13531.0751,-1.5617,-0.0115,,8503858,17167419910.7,,,None
2017-11-23,'000978,ҽҩ100,13531.0751,13919.0275,13525.6059,13917.8582,13935.0491,-403.974,-2.899,,10081535,22949999594.4,,,None
2017-11-22,'000978,ҽҩ100,13935.0491,14077.1954,13848.5116,14058.8635,14028.6185,-93.5694,-0.667,,11000805,23225631906.0,,,None
2017-11-21,'000978,ҽҩ100,14028.6185,14134.224,13948.9774,13999.7381,14015.4298,13.1887,0.0941,,10058823,23165557312.9,,,None
2017-11-20,'000978,ҽҩ100,14015.4298,14015.4298,13620.5372,13817.0456,13900.4127,115.0171,0.8274,,8647301,20642357399.4,,,None
2017-11-17,'000978,ҽҩ100,13900.4127,14231.0253,13893.5917,14225.7997,14252.5672,-352.1545,-2.4708,,10940017,24060803151.8,,,None
2017-11-16,'000978,ҽҩ100,14252.5672,14259.0299,14041.5996,14045.0695,14063.6792,188.888,1.3431,,9490558,22512990196.4,,,None
2017-11-15,'000978,ҽҩ100,14063.6792,14130.4516,13984.9318,14088.2254,14106.6929,-43.0137,-0.3049,,8247987,20405866912.0,,,None
2017-11-14,'000978,ҽҩ100,14106.6929,14279.5499,14065.6676,14262.6159,14268.4246,-161.7317,-1.1335,,9891524,25012575834.5,,,None
2017-11-13,'000978,ҽҩ100,14268.4246,14275.8678,14138.4302,14177.5157,14181.449,86.9756,0.6133,,10665365,25691664191.9,,,None
2017-11-10,'000978,ҽҩ100,14181.449,14182.8576,14103.8805,14114.466,14129.4785,51.9705,0.3678,,9469279,23333659207.8,,,None
2017-11-09,'000978,ҽҩ100,14129.4785,14129.8142,13982.5578,14018.037,14040.2986,89.1799,0.6352,,8133647,19941592848.3,,,None
2017-11-08,'000978,ҽҩ100,14040.2986,14171.084,14026.4347,14122.9564,14138.3163,-98.0177,-0.6933,,9728727,24512575298.6,,,None
2017-11-07,'000978,ҽҩ100,14138.3163,14190.0962,14037.4855,14107.8654,14116.3034,22.0129,0.1559,,10576467,26810969044.2,,,None
2017-11-06,'000978,ҽҩ100,14116.3034,14127.8052,13732.9075,13765.3981,13760.5791,355.7243,2.5851,,10198900,25467499449.0,,,None
2017-11-03,'000978,ҽҩ100,13760.5791,13866.8317,13709.7726,13817.1098,13832.6971,-72.118,-0.5214,,7593363,17927402022.9,,,None
2017-11-02,'000978,ҽҩ100,13832.6971,13852.369,13771.3071,13811.7521,13833.3419,-0.6448,-0.0047,,7340530,17094384659.9,,,None
2017-11-01,'000978,ҽҩ100,13833.3419,13893.8997,13818.9681,13877.6081,13871.7321,-38.3902,-0.2768,,7659956,18475924917.7,,,None
2017-10-31,'000978,ҽҩ100,13871.7321,13872.832,13770.5566,13815.3331,13853.673,18.0591,0.1304,,7851614,18651064009.9,,,None
2017-10-30,'000978,ҽҩ100,13853.673,14069.2103,13716.0887,14041.7813,14040.427,-186.754,-1.3301,,10106591,22843382067.5,,,None
2017-10-27,'000978,ҽҩ100,14040.427,14054.2708,13973.9137,14026.6093,14025.9682,14.4588,0.1031,,7988500,18138358136.3,,,None
2017-10-26,'000978,ҽҩ100,14025.9682,14131.0912,14002.7443,14079.7324,14115.6238,-89.6556,-0.6352,,10255820,23500851605.9,,,None
2017-10-25,'000978,ҽҩ100,14115.6238,14115.6238,13958.4925,13962.2937,13989.2833,126.3405,0.9031,,8228222,18682202846.1,,,None
2017-10-24,'000978,ҽҩ100,13989.2833,13998.0313,13914.6555,13977.6301,13965.9813,23.302,0.1668,,8618471,19108143279.3,,,None
2017-10-23,'000978,ҽҩ100,13965.9813,13966.5112,13748.3032,13758.8318,13743.5027,222.4786,1.6188,,8713686,18922262136.9,,,None
2017-10-20,'000978,ҽҩ100,13743.5027,13743.9372,13671.3683,13728.4617,13758.9955,-15.4928,-0.1126,,6334125,13988098722.3,,,None
2017-10-19,'000978,ҽҩ100,13758.9955,13819.2101,13670.7093,13678.5482,13678.4053,80.5902,0.5892,,9127420,20651284298.4,,,None
2017-10-18,'000978,ҽҩ100,13678.4053,13721.1049,13571.3954,13571.3954,13568.2212,110.1841,0.8121,,8064563,17583549222.3,,,None
2017-10-17,'000978,ҽҩ100,13568.2212,13592.282,13479.5494,13513.0351,13523.1948,45.0264,0.333,,5784350,11676238968.6,,,None
2017-10-16,'000978,ҽҩ100,13523.1948,13726.4117,13512.0521,13724.9589,13747.6498,-224.455,-1.6327,,8595024,16755679866.8,,,None
2017-10-13,'000978,ҽҩ100,13747.6498,13803.9331,13689.86,13698.7602,13690.9747,56.6751,0.414,,8483124,16207555993.2,,,None
2017-10-12,'000978,ҽҩ100,13690.9747,13751.4573,13634.2687,13705.7302,13709.9406,-18.9659,-0.1383,,8520711,16591426979.5,,,None
2017-10-11,'000978,ҽҩ100,13709.9406,13895.0386,13698.6597,13765.7324,13679.8677,30.0729,0.2198,,14205121,27888603437.4,,,None
2017-10-10,'000978,ҽҩ100,13679.8677,13679.8677,13306.231,13306.231,13299.0167,380.851,2.8638,,14009669,26352163260.0,,,None
2017-10-09,'000978,ҽҩ100,13299.0167,13317.3948,13250.6803,13251.121,13153.304,145.7127,1.1078,,7268051,15877610449.5,,,None
2017-09-29,'000978,ҽҩ100,13153.304,13195.029,13109.4588,13109.4588,13098.0203,55.2837,0.4221,,5156501,11488866129.6,,,None
2017-09-28,'000978,ҽҩ100,13098.0203,13119.8835,13073.8026,13088.4665,13084.2813,13.739,0.105,,5185097,11431729742.9,,,None
2017-09-27,'000978,ҽҩ100,13084.2813,13099.0777,13067.8559,13071.0652,13065.3875,18.8938,0.1446,,4724087,9806500396.6,,,None
2017-09-26,'000978,ҽҩ100,13065.3875,13119.9054,13010.6521,13090.3998,13091.4647,-26.0772,-0.1992,,5969288,10998152665.7,,,None
2017-09-25,'000978,ҽҩ100,13091.4647,13133.2922,13037.0568,13047.5393,13052.0815,39.3832,0.3017,,7676125,15207419917.6,,,None
2017-09-22,'000978,ҽҩ100,13052.0815,13087.5323,13023.3525,13087.028,13109.5795,-57.498,-0.4386,,5461177,10502758329.5,,,None
2017-09-21,'000978,ҽҩ100,13109.5795,13198.986,13108.5049,13173.4474,13182.6351,-73.0556,-0.5542,,6202721,11654616002.2,,,None
2017-09-20,'000978,ҽҩ100,13182.6351,13183.3582,13101.7568,13127.131,13137.237,45.3981,0.3456,,5971831,11622694961.9,,,None
2017-09-19,'000978,ҽҩ100,13137.237,13178.9234,13104.9473,13163.4786,13151.8304,-14.5934,-0.111,,5948156,11793450568.4,,,None
2017-09-18,'000978,ҽҩ100,13151.8304,13155.5513,13083.1809,13086.3316,13090.0644,61.766,0.4719,,6241506,12771749808.5,,,None
2017-09-15,'000978,ҽҩ100,13090.0644,13120.1527,13066.3763,13113.3364,13122.4713,-32.4069,-0.247,,5999353,11759425980.2,,,None
2017-09-14,'000978,ҽҩ100,13122.4713,13143.2373,13075.4889,13097.091,13098.2127,24.2586,0.1852,,6850139,13294980846.2,,,None
2017-09-13,'000978,ҽҩ100,13098.2127,13098.2127,13038.1763,13056.42,13061.2327,36.98,0.2831,,6174044,11269605251.2,,,None
2017-09-12,'000978,ҽҩ100,13061.2327,13104.6303,13039.9989,13096.716,13104.596,-43.3633,-0.3309,,7937701,14912844496.7,,,None
2017-09-11,'000978,ҽҩ100,13104.596,13134.5668,13069.8141,13116.46,13129.7781,-25.1821,-0.1918,,7274561,14056818093.4,,,None
2017-09-08,'000978,ҽҩ100,13129.7781,13196.05,13053.4449,13059.1797,13065.9758,63.8023,0.4883,,6978150,13545064762.1,,,None
2017-09-07,'000978,ҽҩ100,13065.9758,13123.3427,13059.3622,13080.0888,13076.7513,-10.7755,-0.0824,,7551064,13559146065.3,,,None
2017-09-06,'000978,ҽҩ100,13076.7513,13081.9646,13035.4037,13066.5035,13091.2634,-14.5121,-0.1109,,6455611,12279924322.9,,,None
2017-09-05,'000978,ҽҩ100,13091.2634,13096.2703,13003.2913,13015.0235,13014.1525,77.1109,0.5925,,7328871,13615841118.7,,,None
2017-09-04,'000978,ҽҩ100,13014.1525,13014.1525,12933.1632,12970.8661,12977.2474,36.9051,0.2844,,7734304,13955512223.0,,,None
2017-09-01,'000978,ҽҩ100,12977.2474,12979.7691,12930.7942,12959.041,12945.7852,31.4622,0.243,,7809635,14111659349.8,,,None
2017-08-31,'000978,ҽҩ100,12945.7852,12962.6149,12872.8329,12928.4018,12921.074,24.7112,0.1912,,6496530,12962277659.2,,,None
2017-08-30,'000978,ҽҩ100,12921.074,12931.8516,12876.2296,12880.4664,12878.3782,42.6958,0.3315,,6400786,12568687188.0,,,None
2017-08-29,'000978,ҽҩ100,12878.3782,12958.2247,12860.5351,12935.462,12937.3425,-58.9643,-0.4558,,6925178,13327228772.1,,,None
2017-08-28,'000978,ҽҩ100,12937.3425,12959.2925,12838.08,12838.08,12822.6177,114.7248,0.8947,,7780007,14918331553.9,,,None
2017-08-25,'000978,ҽҩ100,12822.6177,12841.1156,12719.7872,12722.9871,12730.8368,91.7809,0.7209,,6293619,10166177750.9,,,None
2017-08-24,'000978,ҽҩ100,12730.8368,12835.4588,12708.5653,12826.877,12823.8901,-93.0533,-0.7256,,6477305,9919125386.9,,,None
2017-08-23,'000978,ҽҩ100,12823.8901,12899.357,12807.7192,12881.6851,12893.4906,-69.6005,-0.5398,,4440570,8647637311.9,,,None
2017-08-22,'000978,ҽҩ100,12893.4906,12954.317,12880.6361,12946.3389,12944.4636,-50.973,-0.3938,,5479506,10528628531.5,,,None
2017-08-21,'000978,ҽҩ100,12944.4636,12945.55,12883.0515,12883.0515,12879.3066,65.157,0.5059,,5578939,11200329002.0,,,None
2017-08-18,'000978,ҽҩ100,12879.3066,12914.7559,12811.8436,12839.0004,12879.3637,-0.0571,-0.0004,,6111477,11981474916.6,,,None
2017-08-17,'000978,ҽҩ100,12879.3637,12883.4094,12810.4863,12819.7524,12835.4224,43.9413,0.3423,,6518158,11061621496.3,,,None
2017-08-16,'000978,ҽҩ100,12835.4224,12854.3533,12736.8644,12761.1021,12771.8315,63.5909,0.4979,,6565571,12424228665.0,,,None
2017-08-15,'000978,ҽҩ100,12771.8315,12796.5095,12718.1453,12780.7633,12774.207,-2.3755,-0.0186,,5525566,10749253331.4,,,None
2017-08-14,'000978,ҽҩ100,12774.207,12775.0444,12600.8772,12600.8772,12595.5315,178.6755,1.4186,,5963751,12010314687.1,,,None
2017-08-11,'000978,ҽҩ100,12595.5315,12708.2213,12583.4282,12629.655,12693.591,-98.0595,-0.7725,,7053285,12993660846.3,,,None
2017-08-10,'000978,ҽҩ100,12693.591,12776.8208,12593.0106,12741.8151,12767.3454,-73.7544,-0.5777,,7867933,13651220016.6,,,None
2017-08-09,'000978,ҽҩ100,12767.3454,12777.3247,12650.1756,12656.9308,12649.3079,118.0375,0.9332,,6988216,13193566099.0,,,None
2017-08-08,'000978,ҽҩ100,12649.3079,12659.6767,12565.5333,12591.5374,12592.0587,57.2492,0.4546,,6252796,11038619649.8,,,None
2017-08-07,'000978,ҽҩ100,12592.0587,12593.528,12483.9953,12483.9953,12452.8648,139.1939,1.1178,,6518710,11351553483.5,,,None
2017-08-04,'000978,ҽҩ100,12452.8648,12522.7485,12450.0437,12503.7671,12510.2544,-57.3896,-0.4587,,5244718,9359499985.4,,,None
2017-08-03,'000978,ҽҩ100,12510.2544,12581.1232,12481.6402,12499.6971,12516.2135,-5.9591,-0.0476,,4973771,9326243309.4,,,None
2017-08-02,'000978,ҽҩ100,12516.2135,12629.1658,12502.4705,12626.9587,12627.141,-110.9275,-0.8785,,5603373,10049482033.4,,,None
2017-08-01,'000978,ҽҩ100,12627.141,12655.8762,12567.7553,12624.5159,12627.9768,-0.8358,-0.0066,,6322267,11419648444.7,,,None
2017-07-31,'000978,ҽҩ100,12627.9768,12641.0611,12532.2239,12549.9443,12545.1294,82.8474,0.6604,,6592849,12122588545.6,,,None
2017-07-28,'000978,ҽҩ100,12545.1294,12582.5612,12535.7524,12546.7696,12558.1903,-13.0609,-0.104,,5236936,9688675258.6,,,None
2017-07-27,'000978,ҽҩ100,12558.1903,12574.8905,12331.6691,12399.0162,12410.1032,148.0871,1.1933,,7139676,12601886643.3,,,None
2017-07-26,'000978,ҽҩ100,12410.1032,12509.8225,12367.151,12498.5922,12503.7969,-93.6937,-0.7493,,4725712,9740894289.6,,,None
2017-07-25,'000978,ҽҩ100,12503.7969,12578.943,12475.6689,12515.5934,12518.358,-14.5611,-0.1163,,5164968,10581996756.3,,,None
2017-07-24,'000978,ҽҩ100,12518.358,12528.3965,12442.2951,12472.8455,12488.9547,29.4033,0.2354,,5569813,10684819478.4,,,None
2017-07-21,'000978,ҽҩ100,12488.9547,12522.8267,12478.8596,12515.1988,12526.9918,-38.0371,-0.3036,,4611181,9233525901.2,,,None
2017-07-20,'000978,ҽҩ100,12526.9918,12598.4137,12514.8771,12529.5828,12535.77,-8.7782,-0.07,,5596701,11311848191.4,,,None
2017-07-19,'000978,ҽҩ100,12535.77,12540.2137,12360.9549,12381.5013,12407.6597,128.1103,1.0325,,6282407,12108793185.0,,,None
2017-07-18,'000978,ҽҩ100,12407.6597,12444.4155,12281.5762,12364.7148,12424.9777,-17.318,-0.1394,,6598942,12615318720.6,,,None
2017-07-17,'000978,ҽҩ100,12424.9777,12851.4524,12364.059,12851.4524,12926.6699,-501.6922,-3.8811,,8463456,16191529674.7,,,None
2017-07-14,'000978,ҽҩ100,12926.6699,13000.6673,12903.2422,13000.6673,13020.442,-93.7721,-0.7202,,5030532,10589984972.8,,,None
2017-07-13,'000978,ҽҩ100,13020.442,13020.5961,12930.9769,12956.2887,12943.1513,77.2907,0.5972,,6173898,12981429200.7,,,None
2017-07-12,'000978,ҽҩ100,12943.1513,13027.8438,12841.1162,13003.5587,13016.7029,-73.5516,-0.5651,,6312174,12714552351.8,,,None
2017-07-11,'000978,ҽҩ100,13016.7029,13104.6358,13009.8383,13063.7699,13080.9674,-64.2645,-0.4913,,5872936,12210608471.5,,,None
2017-07-10,'000978,ҽҩ100,13080.9674,13165.0866,13057.2486,13165.0866,13192.0799,-111.1125,-0.8423,,6670076,14051539731.7,,,None
2017-07-07,'000978,ҽҩ100,13192.0799,13201.2028,13157.7985,13200.3095,13225.796,-33.7161,-0.2549,,5529738,11306089955.6,,,None
2017-07-06,'000978,ҽҩ100,13225.796,13318.345,13144.1247,13312.3904,13321.7831,-95.9871,-0.7205,,6796950,15581543392.4,,,None
2017-07-05,'000978,ҽҩ100,13321.7831,13321.7831,13213.2115,13246.7232,13263.1588,58.6243,0.442,,5887841,13941456895.2,,,None
2017-07-04,'000978,ҽҩ100,13263.1588,13370.0062,13242.1982,13369.3608,13390.9045,-127.7457,-0.954,,5683233,13398635854.3,,,None
2017-07-03,'000978,ҽҩ100,13390.9045,13391.9527,13323.2378,13343.9709,13328.0377,62.8668,0.4717,,5888146,13731593447.2,,,None
2017-06-30,'000978,ҽҩ100,13328.0377,13328.3165,13222.2268,13237.3998,13269.3926,58.6451,0.442,,5368497,11704806863.6,,,None
2017-06-29,'000978,ҽҩ100,13269.3926,13269.3926,13182.9623,13182.9623,13180.1872,89.2054,0.6768,,5434687,11828463375.5,,,None
2017-06-28,'000978,ҽҩ100,13180.1872,13265.6569,13163.9004,13265.4634,13291.3654,-111.1782,-0.8365,,5226813,11615154316.8,,,None
2017-06-27,'000978,ҽҩ100,13291.3654,13312.7726,13224.8541,13233.4899,13235.6344,55.731,0.4211,,5977529,13171555968.2,,,None
2017-06-26,'000978,ҽҩ100,13235.6344,13236.8033,13061.097,13065.6284,13042.9777,192.6567,1.4771,,7310122,16863727069.1,,,None
2017-06-23,'000978,ҽҩ100,13042.9777,13044.3182,12879.1137,12966.8073,12994.3176,48.6601,0.3745,,6498708,14349854706.1,,,None
2017-06-22,'000978,ҽҩ100,12994.3176,13198.192,12994.3176,13163.1709,13172.9804,-178.6628,-1.3563,,7155986,16218040496.9,,,None
2017-06-21,'000978,ҽҩ100,13172.9804,13172.9804,13059.5789,13100.0202,13079.4865,93.4939,0.7148,,5580819,12688876591.2,,,None
2017-06-20,'000978,ҽҩ100,13079.4865,13157.5052,13068.1365,13127.2198,13121.3135,-41.827,-0.3188,,5058845,10737608154.6,,,None
2017-06-19,'000978,ҽҩ100,13121.3135,13121.3135,13038.5277,13048.6746,13048.8938,72.4197,0.555,,4831115,9969358127.5,,,None
2017-06-16,'000978,ҽҩ100,13048.8938,13103.5901,13031.123,13099.845,13108.8871,-59.9933,-0.4577,,4325973,9378838886.9,,,None
2017-06-15,'000978,ҽҩ100,13108.8871,13124.3366,12997.7947,12997.7947,13021.1002,87.7869,0.6742,,6068892,11914009562.5,,,None
2017-06-14,'000978,ҽҩ100,13021.1002,13084.4283,13003.2296,13070.4807,13087.2974,-66.1972,-0.5058,,4820186,10994962293.7,,,None
2017-06-13,'000978,ҽҩ100,13087.2974,13097.5933,12955.6098,12963.6327,12967.9817,119.3157,0.9201,,5413667,11366294843.9,,,None
2017-06-12,'000978,ҽҩ100,12967.9817,13073.1328,12950.8364,12998.1239,13044.7605,-76.7788,-0.5886,,6096193,14255070827.0,,,None
2017-06-09,'000978,ҽҩ100,13044.7605,13046.6173,12979.9339,13023.7744,13025.4306,19.3299,0.1484,,5790406,12393238062.4,,,None
2017-06-08,'000978,ҽҩ100,13025.4306,13044.6558,12958.8047,12980.7207,12969.5728,55.8578,0.4307,,5577164,13322533354.1,,,None
2017-06-07,'000978,ҽҩ100,12969.5728,12970.9318,12743.17,12753.2075,12750.8426,218.7302,1.7154,,6700656,13770538860.5,,,None
2017-06-06,'000978,ҽҩ100,12750.8426,12751.6385,12672.1643,12685.6775,12697.4753,53.3673,0.4203,,3964275,7792193029.7,,,None
2017-06-05,'000978,ҽҩ100,12697.4753,12736.7835,12677.9763,12685.9429,12687.5506,9.9247,0.0782,,4642519,9354132736.6,,,None
2017-06-02,'000978,ҽҩ100,12687.5506,12712.5016,12502.5228,12640.2104,12663.531,24.0196,0.1897,,5555030,11160903342.4,,,None
2017-06-01,'000978,ҽҩ100,12663.531,12770.7544,12659.6014,12746.7666,12764.5985,-101.0675,-0.7918,,5735826,11620122950.7,,,None
2017-05-31,'000978,ҽҩ100,12764.5985,12928.4442,12753.5162,12882.817,12803.004,-38.4055,-0.3,,6138054,12166035185.3,,,None
2017-05-26,'000978,ҽҩ100,12803.004,12847.5996,12772.9642,12809.9814,12812.5359,-9.5319,-0.0744,,5068187,9953379995.5,,,None
2017-05-25,'000978,ҽҩ100,12812.5359,12842.6274,12662.8074,12754.5494,12760.7842,51.7517,0.4056,,5257763,10278265863.6,,,None
2017-05-24,'000978,ҽҩ100,12760.7842,12761.2473,12540.4935,12676.245,12713.4265,47.3577,0.3725,,5064315,10485188308.1,,,None
2017-05-23,'000978,ҽҩ100,12713.4265,12862.0534,12690.3016,12829.0267,12848.7565,-135.33,-1.0533,,6382227,13209112085.5,,,None
2017-05-22,'000978,ҽҩ100,12848.7565,12990.2213,12800.3638,12949.6737,12925.6284,-76.8719,-0.5947,,5942281,11407820930.1,,,None
2017-05-19,'000978,ҽҩ100,12925.6284,12944.5859,12878.3879,12925.6867,12917.3822,8.2462,0.0638,,3648270,7234450651.4,,,None
2017-05-18,'000978,ҽҩ100,12917.3822,12986.2861,12854.8825,12890.5769,12945.3032,-27.921,-0.2157,,4352702,8160845645.5,,,None
2017-05-17,'000978,ҽҩ100,12945.3032,13021.6207,12930.6686,12951.2104,12963.8815,-18.5783,-0.1433,,5496770,11164853559.4,,,None
2017-05-16,'000978,ҽҩ100,12963.8815,12964.0916,12649.0146,12714.9602,12725.9824,237.8991,1.8694,,5661748,11845227911.7,,,None
2017-05-15,'000978,ҽҩ100,12725.9824,12726.6503,12642.2229,12642.8446,12636.3647,89.6177,0.7092,,3942217,8696708725.1,,,None
2017-05-12,'000978,ҽҩ100,12636.3647,12642.1782,12533.4106,12586.1618,12608.8554,27.5093,0.2182,,4208009,8245603813.9,,,None
2017-05-11,'000978,ҽҩ100,12608.8554,12611.0631,12401.2966,12583.7732,12645.7014,-36.846,-0.2914,,6488820,11646375033.2,,,None
2017-05-10,'000978,ҽҩ100,12645.7014,12862.019,12640.8146,12824.4929,12824.6718,-178.9704,-1.3955,,4840027,10028975446.4,,,None
2017-05-09,'000978,ҽҩ100,12824.6718,12826.105,12675.681,12773.8028,12804.9938,19.678,0.1537,,4737163,9901002970.1,,,None
2017-05-08,'000978,ҽҩ100,12804.9938,12942.083,12803.1205,12942.083,12964.2405,-159.2467,-1.2284,,4753998,9977485828.2,,,None
2017-05-05,'000978,ҽҩ100,12964.2405,13060.9254,12961.5356,13047.8683,13081.8157,-117.5752,-0.8988,,4898636,10675951963.1,,,None
2017-05-04,'000978,ҽҩ100,13081.8157,13164.0525,13046.6887,13103.0086,13123.6999,-41.8842,-0.3191,,4606014,9804633030.3,,,None
2017-05-03,'000978,ҽҩ100,13123.6999,13171.0068,13079.0037,13148.3171,13164.0951,-40.3952,-0.3069,,4109101,8966481423.6,,,None
2017-05-02,'000978,ҽҩ100,13164.0951,13180.2387,13128.3388,13164.8124,13190.0684,-25.9733,-0.1969,,4286220,9899927539.3,,,None
2017-04-28,'000978,ҽҩ100,13190.0684,13251.3542,13148.4405,13213.7974,13222.6687,-32.6003,-0.2465,,5063473,12463123586.4,,,None
2017-04-27,'000978,ҽҩ100,13222.6687,13233.6702,12990.4976,13162.3022,13189.8418,32.8269,0.2489,,6101372,13249963046.3,,,None
2017-04-26,'000978,ҽҩ100,13189.8418,13260.5448,13154.9635,13170.9274,13178.7909,11.0509,0.0839,,5099259,12081731392.2,,,None
2017-04-25,'000978,ҽҩ100,13178.7909,13228.3912,13150.2581,13157.7215,13171.1367,7.6542,0.0581,,5063922,11104713740.4,,,None
2017-04-24,'000978,ҽҩ100,13171.1367,13340.2266,13061.7053,13338.0535,13388.3343,-217.1976,-1.6223,,5800999,12537361849.4,,,None
2017-04-21,'000978,ҽҩ100,13388.3343,13494.2547,13356.241,13410.2351,13408.1689,-19.8346,-0.1479,,5379117,12617756261.9,,,None
2017-04-20,'000978,ҽҩ100,13408.1689,13445.0862,13232.5977,13238.1649,13228.6382,179.5307,1.3571,,7293948,17556297890.9,,,None
2017-04-19,'000978,ҽҩ100,13228.6382,13306.9738,13102.4654,13275.8138,13306.2838,-77.6456,-0.5835,,5832064,11888697352.7,,,None
2017-04-18,'000978,ҽҩ100,13306.2838,13417.075,13297.3737,13307.6201,13311.0539,-4.7701,-0.0358,,5328207,12245023013.9,,,None
2017-04-17,'000978,ҽҩ100,13311.0539,13354.683,13255.457,13345.6534,13369.0254,-57.9715,-0.4336,,5016284,9421869589.7,,,None
2017-04-14,'000978,ҽҩ100,13369.0254,13504.4116,13354.5649,13503.0024,13501.7547,-132.7293,-0.9831,,5175146,9353647030.9,,,None
2017-04-13,'000978,ҽҩ100,13501.7547,13524.1159,13408.8702,13418.8847,13427.0987,74.656,0.556,,4593096,9596803960.5,,,None
2017-04-12,'000978,ҽҩ100,13427.0987,13466.9491,13386.3496,13441.8448,13457.6795,-30.5808,-0.2272,,5412802,10644176485.9,,,None
2017-04-11,'000978,ҽҩ100,13457.6795,13503.779,13306.6541,13464.8923,13481.4266,-23.7471,-0.1761,,6631535,14211632677.3,,,None
2017-04-10,'000978,ҽҩ100,13481.4266,13618.4318,13474.2294,13615.6277,13619.7365,-138.3099,-1.0155,,6417192,12907293604.2,,,None
2017-04-07,'000978,ҽҩ100,13619.7365,13643.8969,13591.872,13627.9986,13638.4739,-18.7374,-0.1374,,5056867,10680902958.0,,,None
2017-04-06,'000978,ҽҩ100,13638.4739,13655.6024,13625.5866,13646.5193,13653.3318,-14.8579,-0.1088,,5423330,12004677100.1,,,None
