日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000930,中证工业,3303.4899,3304.013,3280.8741,3280.9007,3279.7805,23.7094,0.7229,,27398327,27744004856.0,,,None
2017-12-28,'000930,中证工业,3279.7805,3295.9418,3267.7515,3277.386,3279.4281,0.3524,0.0107,,34884724,33313477189.0,,,None
2017-12-27,'000930,中证工业,3279.4281,3306.1004,3274.7331,3303.7703,3310.561,-31.1329,-0.9404,,33896180,33936322468.0,,,None
2017-12-26,'000930,中证工业,3310.561,3310.9701,3266.5078,3271.2374,3272.2434,38.3176,1.171,,34588272,33827608596.0,,,None
2017-12-25,'000930,中证工业,3272.2434,3319.3678,3262.6874,3302.9476,3302.4331,-30.1897,-0.9142,,29313429,30855925797.0,,,None
2017-12-22,'000930,中证工业,3302.4331,3315.4613,3299.3988,3300.0949,3300.3998,2.0333,0.0616,,22850632,26989130890.0,,,None
2017-12-21,'000930,中证工业,3300.3998,3309.3439,3261.3292,3276.9024,3281.5633,18.8365,0.574,,27484559,30098695508.0,,,None
2017-12-20,'000930,中证工业,3281.5633,3297.4557,3274.5871,3292.9533,3294.3712,-12.8079,-0.3888,,29827261,30673241184.0,,,None
2017-12-19,'000930,中证工业,3294.3712,3295.0555,3266.3872,3266.4503,3267.5798,26.7914,0.8199,,23774863,25715806601.0,,,None
2017-12-18,'000930,中证工业,3267.5798,3289.4725,3252.2758,3280.551,3281.8483,-14.2685,-0.4348,,23895280,24549670343.0,,,None
2017-12-15,'000930,中证工业,3281.8483,3295.1438,3269.5209,3293.6541,3299.6404,-17.7921,-0.5392,,28932637,28881577957.0,,,None
2017-12-14,'000930,中证工业,3299.6404,3310.9366,3287.0163,3303.1147,3304.4936,-4.8532,-0.1469,,26796875,27080901067.0,,,None
2017-12-13,'000930,中证工业,3304.4936,3304.8039,3265.1005,3266.2767,3270.3825,34.1111,1.043,,25638964,27194491237.0,,,None
2017-12-12,'000930,中证工业,3270.3825,3315.9436,3269.6822,3315.931,3317.0315,-46.649,-1.4063,,27287995,28390907089.0,,,None
