日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000989,全指可选,5682.2882,5685.9582,5645.7562,5652.2139,5644.7617,37.5265,0.6648,,26331380,33665230750.6,,,None
2017-12-28,'000989,全指可选,5644.7617,5665.2912,5602.8505,5603.7148,5606.3222,38.4395,0.6856,,28203825,36554256353.4,,,None
2017-12-27,'000989,全指可选,5606.3222,5649.6099,5601.2387,5647.5265,5650.0888,-43.7666,-0.7746,,27350380,36039941252.4,,,None
2017-12-26,'000989,全指可选,5650.0888,5655.8925,5600.8281,5651.6989,5646.5041,3.5847,0.0635,,24951207,31829041762.5,,,None
2017-12-25,'000989,全指可选,5646.5041,5693.3654,5630.1859,5667.7645,5670.0485,-23.5444,-0.4152,,25235122,32065556680.9,,,None
2017-12-22,'000989,全指可选,5670.0485,5689.0114,5658.4463,5670.0284,5675.3065,-5.258,-0.0926,,20547765,26486826708.7,,,None
2017-12-21,'000989,全指可选,5675.3065,5692.974,5616.2588,5645.7367,5651.7269,23.5796,0.4172,,24761248,32102550222.9,,,None
2017-12-20,'000989,全指可选,5651.7269,5697.2942,5644.2434,5690.0176,5690.7833,-39.0564,-0.6863,,25797057,34182434067.8,,,None
2017-12-19,'000989,全指可选,5690.7833,5694.4681,5650.1014,5650.5191,5655.8818,34.9015,0.6171,,23263117,31141249840.2,,,None
2017-12-18,'000989,全指可选,5655.8818,5678.7396,5627.0976,5644.6962,5653.9356,1.9462,0.0344,,24167950,32261376359.1,,,None
2017-12-15,'000989,全指可选,5653.9356,5675.3871,5632.564,5675.3871,5681.4631,-27.5275,-0.4845,,26975312,34688111073.4,,,None
2017-12-14,'000989,全指可选,5681.4631,5691.8708,5652.1694,5686.2098,5686.6592,-5.1961,-0.0914,,24705798,31944570148.1,,,None
2017-12-13,'000989,全指可选,5686.6592,5686.9002,5621.8978,5624.9914,5626.7258,59.9334,1.0652,,21238824,29364840744.3,,,None
2017-12-12,'000989,全指可选,5626.7258,5693.5731,5626.5712,5690.837,5687.8783,-61.1525,-1.0751,,24248288,32104780319.3,,,None
2017-12-11,'000989,全指可选,5687.8783,5688.1347,5585.8739,5585.8739,5575.2387,112.6396,2.0204,,29316445,39591418797.2,,,None
2017-12-08,'000989,全指可选,5575.2387,5594.452,5512.2291,5512.5162,5514.8034,60.4353,1.0959,,25287490,31884725093.3,,,None
2017-12-07,'000989,全指可选,5514.8034,5560.6224,5509.7387,5542.8901,5556.5338,-41.7304,-0.751,,23347150,28570823291.8,,,None
2017-12-06,'000989,全指可选,5556.5338,5558.6444,5478.8173,5535.9322,5552.6193,3.9145,0.0705,,26183312,32360996856.7,,,None
2017-12-05,'000989,全指可选,5552.6193,5619.2746,5537.9365,5591.7002,5607.7133,-55.094,-0.9825,,31675279,39796871182.2,,,None
2017-12-04,'000989,全指可选,5607.7133,5647.4052,5603.421,5624.5013,5631.4142,-23.7009,-0.4209,,25610892,32365602192.7,,,None
2017-12-01,'000989,全指可选,5631.4142,5655.8509,5590.0145,5615.0107,5611.9919,19.4223,0.3461,,24904326,30092904548.9,,,None
2017-11-30,'000989,全指可选,5611.9919,5652.8987,5592.7205,5624.2626,5642.1866,-30.1947,-0.5352,,24207016,30529057379.9,,,None
2017-11-29,'000989,全指可选,5642.1866,5693.3065,5589.009,5689.5883,5688.1293,-45.9427,-0.8077,,27632994,36180145475.4,,,None
2017-11-28,'000989,全指可选,5688.1293,5688.48,5633.9375,5636.6305,5652.2142,35.9151,0.6354,,23580824,29851346424.0,,,None
2017-11-27,'000989,全指可选,5652.2142,5711.404,5643.8844,5711.2213,5734.7359,-82.5217,-1.439,,27411126,37181167793.1,,,None
2017-11-24,'000989,全指可选,5734.7359,5735.5223,5655.3947,5705.2731,5720.8091,13.9268,0.2434,,29978638,41209196217.7,,,None
2017-11-23,'000989,全指可选,5720.8091,5886.554,5714.8045,5886.554,5904.0008,-183.1917,-3.1028,,38318588,48238407431.1,,,None
2017-11-22,'000989,全指可选,5904.0008,5952.519,5863.4569,5936.4313,5935.4167,-31.4159,-0.5293,,34554787,48105407880.9,,,None
2017-11-21,'000989,全指可选,5935.4167,5935.545,5841.5134,5843.2811,5849.5398,85.8769,1.4681,,37703577,54157380814.2,,,None
2017-11-20,'000989,全指可选,5849.5398,5849.5398,5727.1258,5808.2713,5838.6078,10.932,0.1872,,34180495,44220875535.7,,,None
2017-11-17,'000989,全指可选,5838.6078,5945.8695,5834.9086,5933.6407,5934.6948,-96.087,-1.6191,,46037562,58156249622.1,,,None
2017-11-16,'000989,全指可选,5934.6948,5940.2209,5886.2345,5917.9945,5934.3497,0.3451,0.0058,,33152104,42275222135.3,,,None
