����,��Ʊ����,����,���̼�,��߼�,��ͼ�,���̼�,ǰ����,�ǵ���,�ǵ���,������,�ɽ���,�ɽ����,����ֵ,��ͨ��ֵ,�ɽ�����
2017-12-29,'000913,300ҽҩ,10074.1158,10075.7689,9992.284,10012.2283,10008.434,65.6818,0.6563,,1404392,4827442610.8,,,None
2017-12-28,'000913,300ҽҩ,10008.434,10033.5517,9916.2821,9928.573,9925.5392,82.8948,0.8352,,1400899,5314196097.0,,,None
2017-12-27,'000913,300ҽҩ,9925.5392,10125.6687,9921.1359,10125.6687,10122.576,-197.0368,-1.9465,,1468883,5494992055.0,,,None
2017-12-26,'000913,300ҽҩ,10122.576,10187.118,10059.0741,10186.6873,10183.4445,-60.8685,-0.5977,,1534261,5775161659.6,,,None
2017-12-25,'000913,300ҽҩ,10183.4445,10220.9246,10117.8786,10148.594,10149.5263,33.9182,0.3342,,1459223,5437648863.0,,,None
2017-12-22,'000913,300ҽҩ,10149.5263,10195.7362,10142.2916,10150.1803,10136.3699,13.1564,0.1298,,1436645,5630644006.5,,,None
2017-12-21,'000913,300ҽҩ,10136.3699,10171.0169,9964.4348,10009.0109,10008.8245,127.5454,1.2743,,1866304,7127297162.4,,,None
2017-12-20,'000913,300ҽҩ,10008.8245,10023.2555,9941.6455,9989.0192,9960.5649,48.2596,0.4845,,1406342,5380899128.6,,,None
2017-12-19,'000913,300ҽҩ,9960.5649,9963.0739,9860.0421,9867.7528,9858.6655,101.8994,1.0336,,1257825,4901391451.6,,,None
2017-12-18,'000913,300ҽҩ,9858.6655,9915.1584,9774.7836,9836.5411,9835.6805,22.985,0.2337,,1247290,4347326122.3,,,None
2017-12-15,'000913,300ҽҩ,9835.6805,9973.8315,9828.0459,9958.7178,9957.7251,-122.0446,-1.2256,,1303983,4851963513.4,,,None
2017-12-14,'000913,300ҽҩ,9957.7251,9991.0438,9936.7508,9979.9469,9971.2551,-13.53,-0.1357,,1232641,4602689578.1,,,None
2017-12-13,'000913,300ҽҩ,9971.2551,9975.6315,9884.1654,9909.3647,9903.1974,68.0577,0.6872,,1237128,4688913586.2,,,None
2017-12-12,'000913,300ҽҩ,9903.1974,10025.6737,9901.2914,10014.3337,9999.9021,-96.7047,-0.9671,,1390721,5329115594.6,,,None
2017-12-11,'000913,300ҽҩ,9999.9021,10000.196,9768.6186,9773.4057,9751.1533,248.7488,2.551,,1994558,8186031321.2,,,None
2017-12-08,'000913,300ҽҩ,9751.1533,9762.9734,9645.8359,9645.8359,9663.7982,87.3551,0.9039,,1116782,4024011433.8,,,None
2017-12-07,'000913,300ҽҩ,9663.7982,9748.7328,9633.1947,9732.2431,9734.0433,-70.2451,-0.7216,,873619,3089834274.0,,,None
2017-12-06,'000913,300ҽҩ,9734.0433,9805.6512,9643.6886,9754.6488,9769.3492,-35.3059,-0.3614,,1043444,3607097543.1,,,None
2017-12-05,'000913,300ҽҩ,9769.3492,9784.8122,9723.678,9746.4502,9754.41,14.9392,0.1532,,1537505,5098956599.1,,,None
2017-12-04,'000913,300ҽҩ,9754.41,9789.8999,9618.1118,9640.9149,9675.2675,79.1425,0.818,,1141368,4368925325.1,,,None
2017-12-01,'000913,300ҽҩ,9675.2675,9717.1246,9603.4534,9623.3445,9603.7781,71.4894,0.7444,,995203,3716499658.6,,,None
2017-11-30,'000913,300ҽҩ,9603.7781,9693.7045,9561.9658,9636.5154,9662.1378,-58.3597,-0.604,,1135110,3875757434.2,,,None
2017-11-29,'000913,300ҽҩ,9662.1378,9849.4902,9600.9533,9831.9925,9808.3448,-146.207,-1.4906,,1400797,5099569771.4,,,None
2017-11-28,'000913,300ҽҩ,9808.3448,9809.3622,9722.2715,9722.3889,9731.8167,76.5281,0.7864,,1119043,4169650761.8,,,None
2017-11-27,'000913,300ҽҩ,9731.8167,9831.2963,9679.759,9819.2604,9851.6928,-119.8761,-1.2168,,1290796,4600443547.9,,,None
2017-11-24,'000913,300ҽҩ,9851.6928,9874.8242,9732.8211,9765.6182,9837.616,14.0768,0.1431,,1713422,6089021309.5,,,None
2017-11-23,'000913,300ҽҩ,9837.616,10215.0863,9828.7967,10215.0863,10257.2818,-419.6658,-4.0914,,2358094,8748250942.4,,,None
2017-11-22,'000913,300ҽҩ,10257.2818,10442.7699,10180.9505,10381.0857,10339.8124,-82.5306,-0.7982,,2299352,8873690632.8,,,None
2017-11-21,'000913,300ҽҩ,10339.8124,10404.1355,10236.7817,10247.6002,10287.9934,51.819,0.5037,,2598398,9623599596.9,,,None
2017-11-20,'000913,300ҽҩ,10287.9934,10290.4676,9986.678,10154.1035,10224.7661,63.2273,0.6184,,2210838,8085311261.9,,,None
2017-11-17,'000913,300ҽҩ,10224.7661,10311.9093,10160.7523,10302.0261,10320.0523,-95.2862,-0.9233,,2599722,8915362825.5,,,None
2017-11-16,'000913,300ҽҩ,10320.0523,10329.9962,10108.9702,10123.3819,10147.3001,172.7522,1.7024,,2092916,7872693851.4,,,None
2017-11-15,'000913,300ҽҩ,10147.3001,10162.295,10037.1831,10070.9442,10087.8821,59.418,0.589,,2234384,8446065489.5,,,None
2017-11-14,'000913,300ҽҩ,10087.8821,10305.3268,10064.7592,10274.0257,10258.1014,-170.2193,-1.6594,,2624340,10411852936.6,,,None
2017-11-13,'000913,300ҽҩ,10258.1014,10328.9774,10237.5915,10324.2353,10332.678,-74.5766,-0.7218,,2547253,9422682976.0,,,None
2017-11-10,'000913,300ҽҩ,10332.678,10338.9695,10197.6511,10269.8681,10276.6259,56.0521,0.5454,,2145951,8570525258.9,,,None
2017-11-09,'000913,300ҽҩ,10276.6259,10281.6369,10130.1116,10199.6849,10237.5386,39.0873,0.3818,,1824032,7688763853.2,,,None
2017-11-08,'000913,300ҽҩ,10237.5386,10397.7467,10188.807,10377.9846,10399.2164,-161.6778,-1.5547,,2755029,10797530545.8,,,None
2017-11-07,'000913,300ҽҩ,10399.2164,10613.7523,10336.3794,10509.6273,10527.7533,-128.5369,-1.2209,,2712298,10795502084.1,,,None
2017-11-06,'000913,300ҽҩ,10527.7533,10565.9668,10113.5086,10166.3207,10175.0153,352.738,3.4667,,2705149,10093523175.4,,,None
2017-11-03,'000913,300ҽҩ,10175.0153,10201.437,10057.978,10069.798,10077.9082,97.1071,0.9636,,1835969,6817397748.9,,,None
2017-11-02,'000913,300ҽҩ,10077.9082,10079.9068,9953.5857,10018.1621,10032.6631,45.2451,0.451,,1670530,5972513709.8,,,None
2017-11-01,'000913,300ҽҩ,10032.6631,10142.066,9989.9513,10071.6996,10038.0725,-5.4094,-0.0539,,1892498,7040773266.5,,,None
2017-10-31,'000913,300ҽҩ,10038.0725,10058.6068,9958.2626,10018.7199,10076.2673,-38.1948,-0.3791,,2162106,8507630717.1,,,None
2017-10-30,'000913,300ҽҩ,10076.2673,10139.527,9909.1812,10093.263,10081.5458,-5.2785,-0.0524,,2581904,9502665161.1,,,None
2017-10-27,'000913,300ҽҩ,10081.5458,10081.5458,9981.6665,10035.3906,10033.2046,48.3412,0.4818,,1953578,7339908040.2,,,None
2017-10-26,'000913,300ҽҩ,10033.2046,10253.3182,9996.9394,10089.6856,10148.1703,-114.9657,-1.1329,,2487144,9382199006.3,,,None
2017-10-25,'000913,300ҽҩ,10148.1703,10161.5392,10006.7383,10040.5046,10051.6091,96.5612,0.9607,,1824101,6703593553.2,,,None
2017-10-24,'000913,300ҽҩ,10051.6091,10069.791,9959.2993,9976.916,9991.8024,59.8067,0.5986,,2095500,7049804079.7,,,None
2017-10-23,'000913,300ҽҩ,9991.8024,10029.2661,9877.8469,9886.8568,9882.7579,109.0445,1.1034,,2085699,7171622975.1,,,None
2017-10-20,'000913,300ҽҩ,9882.7579,9920.0273,9824.9309,9914.1677,9943.6412,-60.8833,-0.6123,,1508521,5188593872.0,,,None
2017-10-19,'000913,300ҽҩ,9943.6412,9965.2623,9782.7282,9790.677,9786.2306,157.4106,1.6085,,2755098,9580596580.1,,,None
2017-10-18,'000913,300ҽҩ,9786.2306,9786.8783,9566.2744,9589.3987,9584.4806,201.75,2.105,,2420380,8044138786.4,,,None
2017-10-17,'000913,300ҽҩ,9584.4806,9586.1278,9505.8131,9545.8848,9558.7291,25.7515,0.2694,,1011271,3769428813.1,,,None
2017-10-16,'000913,300ҽҩ,9558.7291,9623.2002,9522.593,9578.5097,9563.0423,-4.3132,-0.0451,,1486077,5243918046.2,,,None
2017-10-13,'000913,300ҽҩ,9563.0423,9601.0673,9547.6035,9582.4184,9583.3261,-20.2838,-0.2117,,1267956,4413640486.1,,,None
2017-10-12,'000913,300ҽҩ,9583.3261,9601.6758,9539.4431,9556.5675,9551.506,31.8201,0.3331,,1291665,4549842508.1,,,None
2017-10-11,'000913,300ҽҩ,9551.506,9603.4392,9437.3249,9437.3249,9432.7206,118.7854,1.2593,,2231184,7689503596.0,,,None
2017-10-10,'000913,300ҽҩ,9432.7206,9464.0988,9333.6637,9390.4694,9379.2834,53.4372,0.5697,,2383992,8052034140.5,,,None
2017-10-09,'000913,300ҽҩ,9379.2834,9458.1765,9324.4309,9350.8957,9247.1241,132.1593,1.4292,,1834002,6419051766.0,,,None
2017-09-29,'000913,300ҽҩ,9247.1241,9315.5524,9239.5714,9242.2755,9226.2292,20.8949,0.2265,,1278096,4586328645.1,,,None
2017-09-28,'000913,300ҽҩ,9226.2292,9227.5159,9112.2936,9119.2534,9115.3804,110.8488,1.2161,,1206179,4333683166.1,,,None
2017-09-27,'000913,300ҽҩ,9115.3804,9157.5799,9103.0874,9142.6404,9119.3665,-3.9861,-0.0437,,906754,3234566109.9,,,None
2017-09-26,'000913,300ҽҩ,9119.3665,9152.1029,9095.7881,9137.0457,9149.6007,-30.2342,-0.3304,,970692,3490898335.9,,,None
2017-09-25,'000913,300ҽҩ,9149.6007,9158.4938,9037.4999,9039.2609,9036.1428,113.4579,1.2556,,1677920,6063111779.7,,,None
2017-09-22,'000913,300ҽҩ,9036.1428,9048.4651,8998.7934,9006.3001,9024.1156,12.0272,0.1333,,1059218,3226804720.6,,,None
2017-09-21,'000913,300ҽҩ,9024.1156,9068.5641,9009.0887,9048.4841,9057.7358,-33.6202,-0.3712,,1241628,3541526257.6,,,None
2017-09-20,'000913,300ҽҩ,9057.7358,9077.6597,9034.3085,9045.1595,9042.5664,15.1694,0.1678,,1031473,3355618953.4,,,None
2017-09-19,'000913,300ҽҩ,9042.5664,9120.3184,9014.4402,9103.4743,9088.7261,-46.1597,-0.5079,,1108122,3632840807.8,,,None
2017-09-18,'000913,300ҽҩ,9088.7261,9132.4381,9060.9056,9061.6814,9054.8522,33.8739,0.3741,,1368239,4559700759.5,,,None
2017-09-15,'000913,300ҽҩ,9054.8522,9055.6817,8999.9143,9002.1037,9015.0031,39.8491,0.442,,1107302,3549131916.3,,,None
2017-09-14,'000913,300ҽҩ,9015.0031,9057.9529,8998.1228,9026.3921,9028.5782,-13.5751,-0.1504,,1026895,3385355940.0,,,None
2017-09-13,'000913,300ҽҩ,9028.5782,9038.1833,8981.3024,9000.5144,9007.0796,21.4986,0.2387,,856230,3088202949.7,,,None
2017-09-12,'000913,300ҽҩ,9007.0796,9027.706,8961.9454,9021.7515,9027.2884,-20.2088,-0.2239,,1395303,4423516324.9,,,None
2017-09-11,'000913,300ҽҩ,9027.2884,9082.9541,9007.3583,9076.6283,9079.3826,-52.0942,-0.5738,,1307100,4127994811.3,,,None
2017-09-08,'000913,300ҽҩ,9079.3826,9117.2823,9041.7751,9059.9467,9055.3328,24.0498,0.2656,,921071,3058297757.2,,,None
2017-09-07,'000913,300ҽҩ,9055.3328,9110.5401,9034.4646,9052.9113,9057.5494,-2.2166,-0.0245,,1120459,3766009022.4,,,None
2017-09-06,'000913,300ҽҩ,9057.5494,9093.844,9047.4194,9093.1329,9109.6372,-52.0878,-0.5718,,990875,3409832623.2,,,None
2017-09-05,'000913,300ҽҩ,9109.6372,9116.6345,9042.2583,9051.4442,9063.887,45.7502,0.5048,,1030283,3676658605.0,,,None
2017-09-04,'000913,300ҽҩ,9063.887,9071.5009,8954.9827,8976.6852,8976.5239,87.3631,0.9732,,1166239,4072710996.5,,,None
2017-09-01,'000913,300ҽҩ,8976.5239,8993.6298,8943.1504,8945.071,8948.3627,28.1612,0.3147,,1180155,4099800885.9,,,None
2017-08-31,'000913,300ҽҩ,8948.3627,9008.6138,8886.1078,8976.3521,8985.3482,-36.9855,-0.4116,,1290389,4086608963.7,,,None
2017-08-30,'000913,300ҽҩ,8985.3482,9000.4991,8972.6238,8983.3236,8981.8797,3.4685,0.0386,,1181765,3610428417.4,,,None
2017-08-29,'000913,300ҽҩ,8981.8797,9031.2296,8960.0082,9028.1238,9010.6121,-28.7324,-0.3189,,1448643,4289489807.1,,,None
2017-08-28,'000913,300ҽҩ,9010.6121,9040.7179,8978.1513,9000.8633,8999.0509,11.5612,0.1285,,1564559,5098122746.7,,,None
2017-08-25,'000913,300ҽҩ,8999.0509,9017.6589,8957.6666,8969.1111,8967.4187,31.6322,0.3527,,790805,2740276371.7,,,None
2017-08-24,'000913,300ҽҩ,8967.4187,9042.1844,8937.5242,9018.2503,9024.0383,-56.6196,-0.6274,,834788,2790851073.7,,,None
2017-08-23,'000913,300ҽҩ,9024.0383,9074.2522,9013.7653,9039.8965,9041.3649,-17.3266,-0.1916,,718757,2339994011.1,,,None
2017-08-22,'000913,300ҽҩ,9041.3649,9075.3498,9035.6873,9054.5018,9062.9193,-21.5544,-0.2378,,759525,2564915693.1,,,None
2017-08-21,'000913,300ҽҩ,9062.9193,9075.4283,9000.0399,9000.9434,8994.9037,68.0156,0.7562,,969207,3305111584.0,,,None
2017-08-18,'000913,300ҽҩ,8994.9037,9007.7372,8968.8531,8993.8,9006.363,-11.4593,-0.1272,,665525,2356681719.2,,,None
2017-08-17,'000913,300ҽҩ,9006.363,9016.6399,8984.2642,9000.2988,9002.9044,3.4586,0.0384,,712843,2487459081.5,,,None
2017-08-16,'000913,300ҽҩ,9002.9044,9046.8439,8984.6215,9044.1792,9046.2857,-43.3813,-0.4795,,875687,3127533934.9,,,None
2017-08-15,'000913,300ҽҩ,9046.2857,9119.3328,9017.1507,9100.2546,9101.5914,-55.3057,-0.6076,,848546,3024402712.0,,,None
2017-08-14,'000913,300ҽҩ,9101.5914,9126.3751,8970.8724,8970.8724,8973.9207,127.6707,1.4227,,1036571,3808790105.8,,,None
2017-08-11,'000913,300ҽҩ,8973.9207,9036.0956,8933.5409,8960.1155,8994.7656,-20.8449,-0.2317,,1046326,3599811872.1,,,None
2017-08-10,'000913,300ҽҩ,8994.7656,9048.6004,8931.2882,8999.0215,9014.2153,-19.4497,-0.2158,,1078283,3576863313.0,,,None
2017-08-09,'000913,300ҽҩ,9014.2153,9043.2943,8819.7378,8836.2136,8830.8807,183.3346,2.0761,,1302744,4886217714.0,,,None
2017-08-08,'000913,300ҽҩ,8830.8807,8846.4034,8784.187,8807.6775,8803.425,27.4557,0.3119,,929599,3035313683.2,,,None
2017-08-07,'000913,300ҽҩ,8803.425,8804.6757,8699.6301,8709.2161,8716.9408,86.4842,0.9921,,920874,3001988363.4,,,None
2017-08-04,'000913,300ҽҩ,8716.9408,8757.3575,8712.6066,8743.3648,8749.7741,-32.8333,-0.3752,,830252,2685551523.2,,,None
2017-08-03,'000913,300ҽҩ,8749.7741,8793.5216,8733.6484,8784.4625,8791.6006,-41.8265,-0.4758,,867308,3059417538.9,,,None
2017-08-02,'000913,300ҽҩ,8791.6006,8880.6225,8789.2116,8873.8942,8877.7235,-86.1229,-0.9701,,860463,2893610171.4,,,None
2017-08-01,'000913,300ҽҩ,8877.7235,8878.7632,8838.3074,8874.435,8891.7951,-14.0716,-0.1583,,960363,3063226814.9,,,None
2017-07-31,'000913,300ҽҩ,8891.7951,8896.2149,8842.0851,8862.6043,8847.64,44.1551,0.4991,,1037119,3443114912.7,,,None
2017-07-28,'000913,300ҽҩ,8847.64,8867.3638,8800.0461,8817.6928,8830.2387,17.4013,0.1971,,838054,2781820540.7,,,None
2017-07-27,'000913,300ҽҩ,8830.2387,8836.6034,8719.5847,8796.3346,8788.7893,41.4494,0.4716,,1212929,3783640758.1,,,None
2017-07-26,'000913,300ҽҩ,8788.7893,8901.8629,8773.4907,8899.6511,8898.8993,-110.11,-1.2373,,1156358,4073721517.9,,,None
2017-07-25,'000913,300ҽҩ,8898.8993,8970.2323,8893.7798,8933.6497,8932.7549,-33.8556,-0.379,,1151626,4295322481.4,,,None
2017-07-24,'000913,300ҽҩ,8932.7549,8964.9939,8906.7222,8941.3415,8943.0037,-10.2488,-0.1146,,1208664,3915851166.2,,,None
2017-07-21,'000913,300ҽҩ,8943.0037,8987.2275,8932.3844,8969.0234,8976.9678,-33.9641,-0.3783,,1029757,3388868879.1,,,None
2017-07-20,'000913,300ҽҩ,8976.9678,8979.6723,8917.1358,8925.6194,8925.9619,51.0059,0.5714,,1209454,4102725696.9,,,None
2017-07-19,'000913,300ҽҩ,8925.9619,8957.9541,8815.4308,8845.3134,8849.8615,76.1004,0.8599,,1437449,4494153197.4,,,None
2017-07-18,'000913,300ҽҩ,8849.8615,8888.8389,8779.7063,8861.1833,8904.4475,-54.586,-0.613,,1371260,4353041497.9,,,None
2017-07-17,'000913,300ҽҩ,8904.4475,8999.6957,8759.4319,8990.834,9016.3177,-111.8702,-1.2408,,1638497,5395413668.7,,,None
2017-07-14,'000913,300ҽҩ,9016.3177,9026.8867,8952.9419,8992.6237,9024.6177,-8.3,-0.092,,1026180,3442451327.7,,,None
2017-07-13,'000913,300ҽҩ,9024.6177,9034.4359,8947.42,9034.4359,8992.127,32.4907,0.3613,,1470137,4413821333.4,,,None
2017-07-12,'000913,300ҽҩ,8992.127,9116.3086,8981.8899,9116.3086,9122.7654,-130.6384,-1.432,,1331811,4560918081.1,,,None
2017-07-11,'000913,300ҽҩ,9122.7654,9164.3504,9089.7963,9104.262,9124.505,-1.7396,-0.0191,,1316208,4615371039.6,,,None
2017-07-10,'000913,300ҽҩ,9124.505,9135.3372,9042.2904,9135.3372,9155.2605,-30.7555,-0.3359,,1607193,5284701604.7,,,None
2017-07-07,'000913,300ҽҩ,9155.2605,9187.9886,9097.3655,9187.9886,9215.8619,-60.6014,-0.6576,,1365062,4602300824.2,,,None
2017-07-06,'000913,300ҽҩ,9215.8619,9303.5305,9142.5881,9302.5269,9317.8749,-102.013,-1.0948,,2063514,7166852217.1,,,None
2017-07-05,'000913,300ҽҩ,9317.8749,9322.7742,9231.6734,9242.6792,9274.629,43.2459,0.4663,,1688529,5936163447.7,,,None
2017-07-04,'000913,300ҽҩ,9274.629,9360.9512,9253.7457,9360.9512,9374.7778,-100.1488,-1.0683,,1602300,6056795856.3,,,None
2017-07-03,'000913,300ҽҩ,9374.7778,9466.5566,9368.8387,9455.8966,9446.4896,-71.7118,-0.7591,,1473970,5597383674.3,,,None
2017-06-30,'000913,300ҽҩ,9446.4896,9454.9181,9342.1293,9380.2066,9404.0153,42.4743,0.4517,,1450084,4945359434.4,,,None
2017-06-29,'000913,300ҽҩ,9404.0153,9407.2305,9343.3988,9356.0177,9370.5796,33.4357,0.3568,,1252371,4493312707.2,,,None
2017-06-28,'000913,300ҽҩ,9370.5796,9471.7503,9355.6227,9471.7503,9494.1227,-123.5431,-1.3013,,1202065,4637187161.0,,,None
2017-06-27,'000913,300ҽҩ,9494.1227,9522.7012,9445.7552,9492.9664,9500.8057,-6.683,-0.0703,,1345741,4817845105.3,,,None
2017-06-26,'000913,300ҽҩ,9500.8057,9512.8383,9393.3842,9398.6981,9387.8411,112.9646,1.2033,,2192944,7896502871.1,,,None
2017-06-23,'000913,300ҽҩ,9387.8411,9387.9219,9206.2398,9227.0041,9249.2534,138.5877,1.4984,,1939706,6815548153.6,,,None
2017-06-22,'000913,300ҽҩ,9249.2534,9380.4698,9226.0519,9346.081,9355.1024,-105.849,-1.1315,,2271738,7891409007.8,,,None
2017-06-21,'000913,300ҽҩ,9355.1024,9355.9888,9165.0359,9220.9782,9182.8149,172.2875,1.8762,,1599832,6224421066.6,,,None
2017-06-20,'000913,300ҽҩ,9182.8149,9293.3987,9173.6541,9285.3033,9280.1219,-97.307,-1.0486,,1081816,4166621282.9,,,None
2017-06-19,'000913,300ҽҩ,9280.1219,9309.0431,9244.4312,9259.4009,9269.9323,10.1896,0.1099,,950678,3683132231.5,,,None
2017-06-16,'000913,300ҽҩ,9269.9323,9291.7705,9221.3248,9257.3788,9276.6524,-6.7201,-0.0724,,994850,3985997963.1,,,None
2017-06-15,'000913,300ҽҩ,9276.6524,9347.6867,9193.2319,9301.6509,9316.0599,-39.4075,-0.423,,1267713,4577947628.1,,,None
2017-06-14,'000913,300ҽҩ,9316.0599,9425.8831,9286.6842,9416.9378,9437.15,-121.0901,-1.2831,,1170476,4522151621.6,,,None
2017-06-13,'000913,300ҽҩ,9437.15,9442.4414,9373.4892,9410.2248,9420.8403,16.3097,0.1731,,1090499,4139338045.4,,,None
2017-06-12,'000913,300ҽҩ,9420.8403,9524.8034,9314.8583,9322.6289,9332.0979,88.7424,0.9509,,1644843,6430162393.2,,,None
2017-06-09,'000913,300ҽҩ,9332.0979,9376.5906,9313.2376,9334.0441,9328.9827,3.1152,0.0334,,1743738,5132001112.7,,,None
2017-06-08,'000913,300ҽҩ,9328.9827,9332.1567,9136.8327,9139.0052,9146.5129,182.4698,1.995,,1812388,6178263584.9,,,None
2017-06-07,'000913,300ҽҩ,9146.5129,9151.502,9015.9364,9016.6051,9004.5719,141.941,1.5763,,1674157,4929995309.5,,,None
2017-06-06,'000913,300ҽҩ,9004.5719,9004.8034,8918.487,8928.0569,8944.9152,59.6567,0.6669,,980937,2749974271.5,,,None
2017-06-05,'000913,300ҽҩ,8944.9152,9050.7508,8929.6468,9045.7744,9066.4612,-121.546,-1.3406,,1198854,3606072751.4,,,None
2017-06-02,'000913,300ҽҩ,9066.4612,9135.9471,9007.2815,9124.847,9148.1547,-81.6935,-0.893,,1260243,3843492829.1,,,None
2017-06-01,'000913,300ҽҩ,9148.1547,9154.8833,9015.5786,9048.9996,9064.084,84.0707,0.9275,,1415784,4184903626.5,,,None
2017-05-31,'000913,300ҽҩ,9064.084,9065.6255,8965.281,8997.7614,8988.6606,75.4234,0.8391,,1487353,3995748948.0,,,None
2017-05-26,'000913,300ҽҩ,8988.6606,9044.3227,8933.5228,9040.334,9036.8294,-48.1688,-0.533,,1230185,3578624107.8,,,None
2017-05-25,'000913,300ҽҩ,9036.8294,9106.9163,9031.1874,9043.7342,9076.088,-39.2586,-0.4325,,1244254,3560868881.3,,,None
2017-05-24,'000913,300ҽҩ,9076.088,9102.8365,8972.9931,9102.8365,9126.1812,-50.0932,-0.5489,,1309816,3915402080.1,,,None
2017-05-23,'000913,300ҽҩ,9126.1812,9137.0334,9013.1773,9049.4792,9060.1305,66.0507,0.729,,1675734,5011709979.8,,,None
2017-05-22,'000913,300ҽҩ,9060.1305,9080.239,8975.7394,9000.7474,8994.1519,65.9786,0.7336,,1350801,3778316259.4,,,None
2017-05-19,'000913,300ҽҩ,8994.1519,8994.1519,8934.9213,8937.0685,8949.7934,44.3585,0.4956,,826456,2582082696.1,,,None
2017-05-18,'000913,300ҽҩ,8949.7934,8952.8142,8835.7945,8860.7643,8896.2271,53.5663,0.6021,,844643,2628284967.5,,,None
2017-05-17,'000913,300ҽҩ,8896.2271,9029.9258,8883.1907,8998.3449,9009.2987,-113.0716,-1.2551,,1242153,3855133901.4,,,None
2017-05-16,'000913,300ҽҩ,9009.2987,9011.8745,8854.6887,8865.8709,8883.915,125.3837,1.4114,,1379165,4264948612.6,,,None
2017-05-15,'000913,300ҽҩ,8883.915,8887.8303,8770.316,8776.8105,8770.4097,113.5053,1.2942,,1057511,3434103833.5,,,None
2017-05-12,'000913,300ҽҩ,8770.4097,8770.7608,8664.22,8682.1846,8689.5326,80.8771,0.9307,,1030012,2939650159.8,,,None
2017-05-11,'000913,300ҽҩ,8689.5326,8696.6313,8592.6602,8627.1117,8632.9442,56.5884,0.6555,,1406633,3833791637.1,,,None
2017-05-10,'000913,300ҽҩ,8632.9442,8679.1313,8575.3428,8585.7744,8580.742,52.2022,0.6084,,1245666,3728540075.9,,,None
2017-05-09,'000913,300ҽҩ,8580.742,8634.8894,8498.7125,8634.8894,8658.6395,-77.8975,-0.8997,,1165780,3470122111.6,,,None
2017-05-08,'000913,300ҽҩ,8658.6395,8688.4464,8605.5309,8668.3863,8686.0563,-27.4168,-0.3156,,1185091,3474405522.0,,,None
2017-05-05,'000913,300ҽҩ,8686.0563,8700.9474,8649.0947,8671.5139,8682.5961,3.4602,0.0399,,1278941,3739241571.2,,,None
2017-05-04,'000913,300ҽҩ,8682.5961,8704.6731,8631.7965,8680.9184,8683.9388,-1.3427,-0.0155,,1144452,3308600788.3,,,None
2017-05-03,'000913,300ҽҩ,8683.9388,8707.0439,8645.7989,8654.0955,8683.1224,0.8164,0.0094,,1106430,3319191649.2,,,None
2017-05-02,'000913,300ҽҩ,8683.1224,8686.48,8610.0319,8684.0151,8728.7137,-45.5913,-0.5223,,1172790,3820581560.5,,,None
2017-04-28,'000913,300ҽҩ,8728.7137,8847.4538,8663.7324,8822.9376,8839.7504,-111.0367,-1.2561,,1531830,5521961508.7,,,None
2017-04-27,'000913,300ҽҩ,8839.7504,8840.7013,8758.4057,8825.6233,8827.7373,12.0131,0.1361,,1496610,4859573401.6,,,None
2017-04-26,'000913,300ҽҩ,8827.7373,8941.3505,8798.7275,8833.3368,8843.2077,-15.4704,-0.1749,,1424845,4562151169.8,,,None
2017-04-25,'000913,300ҽҩ,8843.2077,8882.4017,8833.3993,8835.0155,8881.4811,-38.2734,-0.4309,,1092858,3301018039.5,,,None
2017-04-24,'000913,300ҽҩ,8881.4811,8882.9038,8665.2699,8873.9661,8943.4918,-62.0107,-0.6934,,1776152,4945672811.2,,,None
2017-04-21,'000913,300ҽҩ,8943.4918,8991.8651,8856.3311,8959.217,8972.1726,-28.6808,-0.3197,,1639796,5057583357.6,,,None
2017-04-20,'000913,300ҽҩ,8972.1726,8972.9181,8736.3739,8742.6155,8733.1921,238.9805,2.7365,,2454406,7596942638.8,,,None
2017-04-19,'000913,300ҽҩ,8733.1921,8746.9974,8634.981,8700.7236,8723.0996,10.0925,0.1157,,1580054,4323203615.2,,,None
2017-04-18,'000913,300ҽҩ,8723.0996,8766.8673,8626.8189,8626.8189,8635.1046,87.995,1.019,,1429390,4581152030.3,,,None
2017-04-17,'000913,300ҽҩ,8635.1046,8638.758,8563.6975,8593.7337,8617.3202,17.7844,0.2064,,1236222,3047449841.3,,,None
2017-04-14,'000913,300ҽҩ,8617.3202,8647.1795,8584.588,8646.2397,8644.4721,-27.1519,-0.3141,,1558319,3000098506.0,,,None
2017-04-13,'000913,300ҽҩ,8644.4721,8647.4666,8500.5233,8527.589,8532.8164,111.6557,1.3085,,1173859,3186186539.3,,,None
2017-04-12,'000913,300ҽҩ,8532.8164,8544.446,8464.656,8507.8815,8519.1104,13.706,0.1609,,1277078,3539004503.0,,,None
2017-04-11,'000913,300ҽҩ,8519.1104,8581.6429,8418.3745,8575.3305,8594.7193,-75.6089,-0.8797,,1626956,5058807621.8,,,None
2017-04-10,'000913,300ҽҩ,8594.7193,8710.761,8586.2275,8706.8237,8700.7122,-105.9929,-1.2182,,1304742,3889651014.0,,,None
2017-04-07,'000913,300ҽҩ,8700.7122,8704.6806,8672.5313,8697.3281,8707.5418,-6.8296,-0.0784,,1187903,3432857786.4,,,None
2017-04-06,'000913,300ҽҩ,8707.5418,8709.8277,8650.6473,8676.2937,8682.7431,24.7987,0.2856,,1327582,3913604157.2,,,None
2017-04-05,'000913,300ҽҩ,8682.7431,8767.668,8646.1916,8657.5768,8668.708,14.0351,0.1619,,1964062,5936242380.1,,,None
