ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2017-12-29,'600436,Æ¬×Ðñ¥,63.2,63.38,62.7,62.85,62.86,0.34,0.5409,0.3942,2378016,149979353.0,38129647672.0,38129647672.0,None
2017-12-28,'600436,Æ¬×Ðñ¥,62.86,63.15,62.01,62.47,62.36,0.5,0.8018,0.5055,3049987,191327009.0,37924519820.6,37924519820.6,None
2017-12-27,'600436,Æ¬×Ðñ¥,62.36,64.32,62.2,64.29,64.28,-1.92,-2.9869,0.5906,3563094,224937693.0,37622861215.6,37622861215.6,None
2017-12-26,'600436,Æ¬×Ðñ¥,64.28,64.82,63.81,64.35,64.05,0.23,0.3591,0.4592,2770501,178077733.0,38781230258.8,38781230258.8,None
2017-12-25,'600436,Æ¬×Ðñ¥,64.05,64.51,63.45,64.21,64.45,-0.4,-0.6206,0.4336,2616106,167425859.0,38642467300.5,38642467300.5,None
2017-12-22,'600436,Æ¬×Ðñ¥,64.45,64.8,64.07,64.3,64.36,0.09,0.1398,0.3693,2228048,143480050.0,38883794184.5,38883794184.5,None
2017-12-21,'600436,Æ¬×Ðñ¥,64.36,64.83,63.24,63.76,63.96,0.4,0.6254,0.6362,3838546,246483472.0,38829495635.6,38829495635.6,None
2017-12-20,'600436,Æ¬×Ðñ¥,63.96,64.18,62.7,63.04,63.11,0.85,1.3469,0.7297,4402628,279911629.0,38588168751.6,38588168751.6,None
2017-12-19,'600436,Æ¬×Ðñ¥,63.11,63.18,61.88,61.98,61.87,1.24,2.0042,0.6088,3672786,230460659.0,38075349123.1,38075349123.1,None
2017-12-18,'600436,Æ¬×Ðñ¥,61.87,62.49,61.51,61.73,61.76,0.11,0.1781,0.3641,2196880,136002267.0,37327235782.7,37327235782.7,None
2017-12-15,'600436,Æ¬×Ðñ¥,61.76,63.58,61.39,63.35,63.37,-1.61,-2.5406,0.7292,4399456,273394456.0,37260870889.6,37260870889.6,None
