日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000928,中证能源,2163.8422,2173.6669,2156.5153,2171.8484,2172.9917,-9.1495,-0.4211,,6016257,5140654080.1,,,None
2017-12-28,'000928,中证能源,2172.9917,2181.3952,2136.9833,2142.0219,2148.4594,24.5323,1.1419,,10297657,8919285777.0,,,None
2017-12-27,'000928,中证能源,2148.4594,2179.0395,2137.2811,2137.2952,2135.9384,12.521,0.5862,,10186963,8617894954.4,,,None
2017-12-26,'000928,中证能源,2135.9384,2138.2499,2114.1888,2126.5961,2128.3517,7.5867,0.3565,,5977698,4763375202.1,,,None
2017-12-25,'000928,中证能源,2128.3517,2146.519,2127.0321,2146.4043,2150.113,-21.7613,-1.0121,,6931373,5506624481.8,,,None
2017-12-22,'000928,中证能源,2150.113,2162.7056,2124.1925,2127.0872,2129.2824,20.8306,0.9783,,8451288,6540233780.1,,,None
2017-12-21,'000928,中证能源,2129.2824,2132.2723,2103.1446,2120.6431,2129.3614,-0.079,-0.0037,,6441030,5061323159.3,,,None
2017-12-20,'000928,中证能源,2129.3614,2144.1892,2117.5279,2126.2462,2128.329,1.0324,0.0485,,7987830,6181496335.6,,,None
2017-12-19,'000928,中证能源,2128.329,2130.5665,2111.466,2117.9094,2119.1621,9.1669,0.4326,,7794474,6505556971.3,,,None
2017-12-18,'000928,中证能源,2119.1621,2120.9007,2080.438,2087.193,2081.2049,37.9572,1.8238,,8213281,6627482047.1,,,None
2017-12-15,'000928,中证能源,2081.2049,2099.3321,2071.5421,2098.2636,2100.2258,-19.0209,-0.9057,,5836409,4221894426.1,,,None
2017-12-14,'000928,中证能源,2100.2258,2113.1129,2093.2175,2103.7702,2105.5511,-5.3253,-0.2529,,6142630,4462110950.3,,,None
2017-12-13,'000928,中证能源,2105.5511,2108.6515,2089.9894,2094.8106,2096.839,8.7121,0.4155,,4831022,3673059233.4,,,None
