日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000155,市值百强,2853.3284,2866.0317,2842.7203,2853.5058,2851.8822,1.4462,0.0507,,47817147,59773190733.0,,,None
2017-12-28,'000155,市值百强,2851.8822,2862.6265,2821.5497,2831.8896,2830.5331,21.3491,0.7542,,64050891,78897081768.0,,,None
2017-12-27,'000155,市值百强,2830.5331,2876.1728,2824.1069,2874.3551,2880.9131,-50.38,-1.7488,,53539566,70320689544.0,,,None
2017-12-26,'000155,市值百强,2880.9131,2883.7268,2854.0173,2863.8674,2865.7029,15.2102,0.5308,,46086808,58478434653.0,,,None
2017-12-25,'000155,市值百强,2865.7029,2899.1484,2855.4159,2870.68,2869.0845,-3.3816,-0.1179,,44955482,61675019600.0,,,None
2017-12-22,'000155,市值百强,2869.0845,2885.1419,2864.6553,2878.6435,2881.5733,-12.4888,-0.4334,,33684576,45083566105.0,,,None
2017-12-21,'000155,市值百强,2881.5733,2892.8423,2849.3777,2857.9987,2864.7469,16.8264,0.5874,,41496377,57087954083.0,,,None
2017-12-20,'000155,市值百强,2864.7469,2873.4066,2848.3782,2864.146,2863.5715,1.1754,0.041,,45702376,59335383413.0,,,None
2017-12-19,'000155,市值百强,2863.5715,2863.9854,2823.9629,2825.5564,2825.257,38.3145,1.3561,,36627812,53865427521.0,,,None
2017-12-18,'000155,市值百强,2825.257,2838.5807,2812.4249,2819.3013,2818.0502,7.2068,0.2557,,34522656,45878225812.0,,,None
2017-12-15,'000155,市值百强,2818.0502,2843.2892,2814.1861,2842.4374,2848.3991,-30.3489,-1.0655,,40702612,52309602570.0,,,None
2017-12-14,'000155,市值百强,2848.3991,2874.1126,2839.4034,2869.7175,2868.0701,-19.671,-0.6859,,37218944,48472594911.0,,,None
2017-12-13,'000155,市值百强,2868.0701,2872.6673,2833.2866,2846.4462,2847.2052,20.8649,0.7328,,37643903,52089019453.0,,,None
2017-12-12,'000155,市值百强,2847.2052,2892.7582,2846.4539,2890.3525,2892.1734,-44.9682,-1.5548,,40662908,55927022799.0,,,None
2017-12-11,'000155,市值百强,2892.1734,2892.8871,2852.209,2856.6676,2857.0879,35.0855,1.228,,44385948,64117398211.0,,,None
2017-12-08,'000155,市值百强,2857.0879,2865.1413,2827.3267,2837.3694,2843.2888,13.7991,0.4853,,39521690,52467731662.0,,,None
2017-12-07,'000155,市值百强,2843.2888,2868.866,2825.2393,2859.9463,2868.8559,-25.5671,-0.8912,,43317206,55223444774.0,,,None
2017-12-06,'000155,市值百强,2868.8559,2888.5502,2837.5258,2888.5502,2900.9552,-32.0993,-1.1065,,49822529,64247318751.0,,,None
2017-12-05,'000155,市值百强,2900.9552,2911.2948,2854.023,2855.3981,2863.037,37.9182,1.3244,,87352865,1.05888221937e+11,,,None
2017-12-04,'000155,市值百强,2863.037,2869.1097,2830.8242,2835.5645,2847.295,15.742,0.5529,,43367387,58720132064.0,,,None
2017-12-01,'000155,市值百强,2847.295,2866.2426,2837.9543,2861.0469,2863.0905,-15.7955,-0.5517,,47440826,62920064455.0,,,None
2017-11-30,'000155,市值百强,2863.0905,2892.4149,2849.3684,2876.7387,2890.0988,-27.0083,-0.9345,,54096047,69431653215.0,,,None
2017-11-29,'000155,市值百强,2890.0988,2905.0236,2856.4224,2896.3614,2890.5505,-0.4517,-0.0156,,60490620,74358909898.0,,,None
2017-11-28,'000155,市值百强,2890.5505,2894.4898,2861.7143,2885.528,2900.0357,-9.4852,-0.3271,,46924356,58866706424.0,,,None
2017-11-27,'000155,市值百强,2900.0357,2914.2016,2877.7681,2913.9616,2921.138,-21.1023,-0.7224,,70425008,87614653319.0,,,None
2017-11-24,'000155,市值百强,2921.138,2930.2917,2892.4735,2914.8022,2922.6429,-1.5049,-0.0515,,65378357,85148459060.0,,,None
2017-11-23,'000155,市值百强,2922.6429,2997.1576,2904.0653,2984.4654,2993.5595,-70.9166,-2.369,,93023920,1.16045291678e+11,,,None
