日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000818,细分金融,6424.2466,6447.9364,6400.2925,6415.5654,6409.1697,15.0769,0.2352,,19858136,24657463727.0,,,None
2017-12-28,'000818,细分金融,6409.1697,6442.2476,6369.2569,6395.3275,6406.0688,3.1009,0.0484,,23850093,31022162368.0,,,None
2017-12-27,'000818,细分金融,6406.0688,6519.475,6384.6515,6512.165,6532.6277,-126.5589,-1.9373,,23644896,33273503613.0,,,None
2017-12-26,'000818,细分金融,6532.6277,6538.8707,6467.8936,6471.3539,6475.0431,57.5846,0.8893,,20509238,26691342338.0,,,None
2017-12-25,'000818,细分金融,6475.0431,6574.7892,6451.6823,6502.332,6505.0977,-30.0546,-0.462,,20863965,29502580693.0,,,None
2017-12-22,'000818,细分金融,6505.0977,6559.1406,6495.2167,6549.4927,6557.7098,-52.6121,-0.8023,,13906721,19621263430.0,,,None
2017-12-21,'000818,细分金融,6557.7098,6598.6647,6485.6343,6506.808,6526.9309,30.7789,0.4716,,19728018,28065349295.0,,,None
2017-12-20,'000818,细分金融,6526.9309,6548.7096,6484.6293,6536.6072,6539.0883,-12.1574,-0.1859,,20028494,27236804928.0,,,None
2017-12-19,'000818,细分金融,6539.0883,6543.5878,6422.6503,6424.313,6417.1235,121.9648,1.9006,,21200253,32146243981.0,,,None
2017-12-18,'000818,细分金融,6417.1235,6456.1909,6397.4259,6412.0498,6408.2149,8.9086,0.139,,14954715,19546271410.0,,,None
2017-12-15,'000818,细分金融,6408.2149,6462.4156,6404.1337,6459.4279,6470.5377,-62.3228,-0.9632,,17402279,22787557221.0,,,None
2017-12-14,'000818,细分金融,6470.5377,6556.1142,6456.1609,6539.1169,6537.4018,-66.8641,-1.0228,,17533039,23129579061.0,,,None
2017-12-13,'000818,细分金融,6537.4018,6552.9936,6472.0815,6507.9209,6508.2009,29.2009,0.4487,,18073862,24659237807.0,,,None
2017-12-12,'000818,细分金融,6508.2009,6628.3523,6506.4254,6617.8068,6632.3351,-124.1342,-1.8717,,17386804,24538292582.0,,,None
2017-12-11,'000818,细分金融,6632.3351,6633.9509,6535.2893,6567.136,6579.9652,52.3699,0.7959,,22358697,32111467223.0,,,None
2017-12-08,'000818,细分金融,6579.9652,6594.3034,6503.8331,6528.4201,6533.1763,46.7889,0.7162,,19480628,27658127987.0,,,None
2017-12-07,'000818,细分金融,6533.1763,6602.5083,6482.9624,6589.0561,6608.8436,-75.6673,-1.1449,,21103164,27804287669.0,,,None
2017-12-06,'000818,细分金融,6608.8436,6662.8715,6529.745,6662.7126,6688.8319,-79.9883,-1.1958,,24692760,33763513029.0,,,None
2017-12-05,'000818,细分金融,6688.8319,6715.3264,6542.8926,6545.107,6563.6271,125.2048,1.9076,,46306894,57939777105.0,,,None
2017-12-04,'000818,细分金融,6563.6271,6585.0904,6492.4288,6502.745,6530.0166,33.6105,0.5147,,20881498,30942183411.0,,,None
2017-12-01,'000818,细分金融,6530.0166,6601.7786,6516.8847,6588.5826,6597.4219,-67.4053,-1.0217,,24584290,34709773928.0,,,None
2017-11-30,'000818,细分金融,6597.4219,6661.0934,6572.4625,6633.1236,6671.6939,-74.272,-1.1132,,26089389,36655142016.0,,,None
2017-11-29,'000818,细分金融,6671.6939,6730.2214,6583.1975,6701.7439,6682.0568,-10.3629,-0.1551,,24208041,32575709255.0,,,None
2017-11-28,'000818,细分金融,6682.0568,6715.4167,6631.3765,6709.4907,6756.508,-74.4512,-1.1019,,22079282,29008153828.0,,,None
2017-11-27,'000818,细分金融,6756.508,6772.4652,6659.3593,6770.1609,6797.5627,-41.0547,-0.604,,35831281,47594092869.0,,,None
2017-11-24,'000818,细分金融,6797.5627,6811.059,6706.1154,6773.3887,6781.3684,16.1943,0.2388,,32608034,45307570401.0,,,None
2017-11-23,'000818,细分金融,6781.3684,6989.6484,6725.4892,6926.0474,6942.4777,-161.1093,-2.3206,,48615812,61188900712.0,,,None
2017-11-22,'000818,细分金融,6942.4777,7018.6947,6886.0879,6924.9015,6888.7823,53.6954,0.7795,,53570133,66132895595.0,,,None
2017-11-21,'000818,细分金融,6888.7823,6964.3238,6729.9913,6734.6817,6759.2469,129.5354,1.9164,,53661433,71521244965.0,,,None
2017-11-20,'000818,细分金融,6759.2469,6764.1942,6632.6157,6681.0287,6726.6926,32.5543,0.484,,38041569,49388731638.0,,,None
2017-11-17,'000818,细分金融,6726.6926,6730.9886,6547.7192,6548.2646,6554.1052,172.5874,2.6333,,52940683,65983733140.0,,,None
2017-11-16,'000818,细分金融,6554.1052,6564.4195,6489.0936,6489.7995,6512.4579,41.6473,0.6395,,22558213,33269674138.0,,,None
2017-11-15,'000818,细分金融,6512.4579,6567.6656,6498.1481,6527.4104,6554.9651,-42.5072,-0.6485,,21102880,29973040254.0,,,None
