日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2017-12-29,'000850,300有色,4150.3496,4177.515,4126.9258,4168.0069,4176.4352,-26.0856,-0.6246,,12159417,11560008576.0,,,None
2017-12-28,'000850,300有色,4176.4352,4194.2993,4035.3693,4035.3693,4041.0436,135.3916,3.3504,,22973524,20084951034.0,,,None
2017-12-27,'000850,300有色,4041.0436,4075.2112,3991.314,3994.6746,3989.6055,51.4381,1.2893,,11415652,13003054872.9,,,None
2017-12-26,'000850,300有色,3989.6055,3993.0912,3927.9298,3951.5009,3968.9724,20.6331,0.5199,,6474663,7625849919.0,,,None
2017-12-25,'000850,300有色,3968.9724,3999.9886,3953.1675,3981.9513,3966.6042,2.3682,0.0597,,6082491,7473827229.0,,,None
2017-12-22,'000850,300有色,3966.6042,4005.4875,3936.8208,3943.9943,3946.9242,19.68,0.4986,,7112353,7204109956.0,,,None
2017-12-21,'000850,300有色,3946.9242,3957.3635,3907.0449,3908.9063,3906.4599,40.4643,1.0358,,5883534,6968748207.0,,,None
2017-12-20,'000850,300有色,3906.4599,3948.8274,3891.7339,3937.5144,3939.9261,-33.4662,-0.8494,,4999301,5498339035.9,,,None
2017-12-19,'000850,300有色,3939.9261,3954.2826,3921.0545,3950.333,3948.0296,-8.1035,-0.2053,,3997242,5255407816.0,,,None
2017-12-18,'000850,300有色,3948.0296,3963.6656,3917.9779,3939.0549,3951.893,-3.8634,-0.0978,,4953550,6731042443.0,,,None
2017-12-15,'000850,300有色,3951.893,3988.5858,3924.8586,3980.4468,3991.1006,-39.2076,-0.9824,,5560166,8646642821.0,,,None
2017-12-14,'000850,300有色,3991.1006,4036.5137,3977.4285,4006.1574,3997.1362,-6.0356,-0.151,,5550812,7951941055.0,,,None
2017-12-13,'000850,300有色,3997.1362,3998.2972,3956.3914,3985.225,4002.5185,-5.3823,-0.1345,,4703327,7775379390.0,,,None
