日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'600777,新潮能源,3.31,3.45,3.25,3.45,3.45,-0.14,-4.058,1.7262,41025380,136790264.0,22509641180.8,7866574002.6,None
2018-01-31,'600777,新潮能源,3.45,3.6,3.36,3.53,3.6,-0.15,-4.1667,1.551,36860509,128137373.0,23461710596.2,8199299187.0,None
2018-01-30,'600777,新潮能源,3.6,3.65,3.58,3.6,3.66,-0.06,-1.6393,0.7003,16642900,59974240.0,24481784970.0,8555790456.0,None
2018-01-29,'600777,新潮能源,3.66,3.67,3.62,3.63,3.63,0.03,0.8264,1.1017,26182033,95664477.0,24889814719.5,8698386963.6,None
2018-01-26,'600777,新潮能源,3.63,3.65,3.58,3.65,3.66,-0.03,-0.8197,0.8189,19463086,70147932.0,24685799844.8,8627088709.8,None
2018-01-25,'600777,新潮能源,3.66,3.67,3.62,3.67,3.65,0.01,0.274,0.9016,21427798,78186594.0,24889814719.5,8698386963.6,None
2018-01-24,'600777,新潮能源,3.65,3.68,3.62,3.66,3.65,0.0,0.0,1.0243,24344767,88846391.0,24821809761.2,8674620879.0,None
2018-01-23,'600777,新潮能源,3.65,3.66,3.56,3.6,3.59,0.06,1.6713,0.9298,22098139,80033254.0,24821809761.2,8674620879.0,None
2018-01-22,'600777,新潮能源,3.59,3.66,3.52,3.64,3.64,-0.05,-1.3736,2.0439,48576383,172795422.0,24413780011.8,8532024371.4,None
2018-01-19,'600777,新潮能源,3.64,3.72,3.61,3.7,3.7,-0.06,-1.6216,0.7241,17208519,62861076.0,24753804803.0,8650854794.4,None
2018-01-18,'600777,新潮能源,3.7,3.76,3.63,3.66,3.68,0.02,0.5435,0.7834,18619432,69107930.0,25161834552.5,8793451302.0,None
2018-01-17,'600777,新潮能源,3.68,3.7,3.55,3.64,3.68,0.0,0.0,1.0754,25559143,92196080.0,25025824636.0,8745919132.8,None
2018-01-16,'600777,新潮能源,3.68,3.77,3.66,3.74,3.77,-0.09,-2.3873,1.1067,26302241,97449615.0,25025824636.0,8745919132.8,None
2018-01-15,'600777,新潮能源,3.77,3.85,3.75,3.85,3.81,-0.04,-1.0499,1.189,28257958,106807609.0,25637869260.2,8959813894.2,None
2018-01-12,'600777,新潮能源,3.81,3.81,3.74,3.77,3.78,0.03,0.7937,0.7545,17931324,67685538.0,25909889093.2,9054878232.6,None
2018-01-11,'600777,新潮能源,3.78,3.82,3.72,3.8,3.76,0.02,0.5319,1.2807,30436762,114824605.0,25705874218.5,8983579978.8,None
2018-01-10,'600777,新潮能源,3.76,3.92,3.73,3.83,3.78,-0.02,-0.5291,2.3048,54777197,209003925.0,25569864302.0,8936047809.6,None
2018-01-09,'600777,新潮能源,3.78,3.94,3.77,3.94,3.95,-0.17,-4.3038,1.7742,42165586,161261764.0,25705874218.5,8983579978.8,None
2018-01-08,'600777,新潮能源,3.95,4.0,3.9,3.94,3.94,0.01,0.2538,1.7429,41421286,163180819.0,26861958508.8,9387603417.0,None
2018-01-05,'600777,新潮能源,3.94,4.11,3.87,4.1,4.0,-0.06,-1.5,2.0613,48988866,193725740.0,26793953550.5,9363837332.4,None
2018-01-04,'600777,新潮能源,4.0,4.13,3.94,4.0,3.92,0.08,2.0408,3.1746,75447531,303247784.0,27201983300.0,9506433840.0,None
2018-01-03,'600777,新潮能源,3.92,3.95,3.83,3.86,3.85,0.07,1.8182,1.6295,38726442,151556619.0,26657943634.0,9316305163.2,None
2018-01-02,'600777,新潮能源,3.85,3.91,3.66,3.72,3.7,0.15,4.0541,2.0384,48443750,185174310.0,26181908926.2,9149942571.0,None
