日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'000061,沪企债30,142.8723,142.8821,142.8546,142.8743,142.861,0.0113,0.0079,,317005,303722945.0,,,None
2018-01-31,'000061,沪企债30,142.861,142.8817,142.8378,142.881,142.8668,-0.0058,-0.0041,,136189,116800190.0,,,None
2018-01-30,'000061,沪企债30,142.8668,142.8668,142.654,142.6958,142.6827,0.1841,0.129,,293180,279233765.0,,,None
2018-01-29,'000061,沪企债30,142.6827,142.7703,142.6827,142.7703,142.7293,-0.0466,-0.0326,,136504,132929670.0,,,None
2018-01-26,'000061,沪企债30,142.7293,142.7293,142.514,142.5306,142.5173,0.212,0.1488,,177062,170368002.0,,,None
2018-01-25,'000061,沪企债30,142.5173,142.5477,142.3937,142.5229,142.5096,0.0077,0.0054,,111870,109523308.0,,,None
2018-01-24,'000061,沪企债30,142.5096,142.5371,142.4871,142.5149,142.4994,0.0102,0.0072,,400343,393173456.0,,,None
2018-01-23,'000061,沪企债30,142.4994,142.5117,142.0617,142.0775,142.0653,0.4341,0.3056,,396125,381654249.0,,,None
2018-01-22,'000061,沪企债30,142.0653,142.4217,141.8442,142.3304,142.2904,-0.2251,-0.1582,,305144,300070541.0,,,None
2018-01-19,'000061,沪企债30,142.2904,142.2915,142.2148,142.2855,142.2722,0.0182,0.0128,,256701,253563460.0,,,None
2018-01-18,'000061,沪企债30,142.2722,142.2722,142.2465,142.2661,142.253,0.0192,0.0135,,509335,485679731.0,,,None
2018-01-17,'000061,沪企债30,142.253,142.3404,142.2483,142.3404,142.3271,-0.0741,-0.0521,,211677,208052017.0,,,None
2018-01-16,'000061,沪企债30,142.3271,142.3353,142.24,142.3264,142.313,0.0141,0.0099,,198379,190607353.0,,,None
2018-01-15,'000061,沪企债30,142.313,142.3509,142.3081,142.3274,142.2874,0.0256,0.018,,168728,165969326.0,,,None
2018-01-12,'000061,沪企债30,142.2874,142.2945,142.2755,142.279,142.2658,0.0216,0.0152,,475812,455677137.0,,,None
2018-01-11,'000061,沪企债30,142.2658,142.3138,142.2498,142.2901,142.2765,-0.0107,-0.0075,,706708,660107169.0,,,None
2018-01-10,'000061,沪企债30,142.2765,142.2815,142.1202,142.1964,142.1831,0.0934,0.0657,,346809,334393540.0,,,None
2018-01-09,'000061,沪企债30,142.1831,142.2324,142.1444,142.2324,142.2191,-0.036,-0.0253,,282381,279256990.0,,,None
2018-01-08,'000061,沪企债30,142.2191,142.2775,142.1647,142.2704,142.2306,-0.0115,-0.0081,,184692,182344709.0,,,None
2018-01-05,'000061,沪企债30,142.2306,142.4211,141.945,142.3526,142.3393,-0.1087,-0.0764,,174326,170979099.0,,,None
2018-01-04,'000061,沪企债30,142.3393,142.4749,142.3311,142.4749,142.4616,-0.1223,-0.0858,,298527,293908343.0,,,None
2018-01-03,'000061,沪企债30,142.4616,142.5123,142.4589,142.4792,142.4659,-0.0043,-0.003,,77067,74977753.0,,,None
2018-01-02,'000061,沪企债30,142.4659,142.4822,142.3914,142.3914,142.3381,0.1278,0.0898,,63349,62363064.0,,,None
