ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600177,ÑÅ¸ê¶û,9.09,9.24,9.02,9.13,9.11,-0.02,-0.2195,0.8499,30437499,278387464.0,32555356438.8,32555356438.8,None
2018-01-31,'600177,ÑÅ¸ê¶û,9.11,9.43,8.96,9.27,9.85,-0.74,-7.5127,1.8502,66264393,609161532.0,32626985385.8,32626985385.8,None
2018-01-30,'600177,ÑÅ¸ê¶û,9.85,10.02,9.83,9.97,9.98,-0.13,-1.3026,0.4832,17304795,171742379.0,35277256427.1,35277256427.1,None
2018-01-29,'600177,ÑÅ¸ê¶û,9.98,10.24,9.96,10.21,10.2,-0.22,-2.1569,0.6277,22479214,226817701.0,35742844582.9,35742844582.9,None
2018-01-26,'600177,ÑÅ¸ê¶û,10.2,10.22,9.98,10.05,10.07,0.13,1.291,0.8467,30325375,306663815.0,36530763000.6,36530763000.6,None
2018-01-25,'600177,ÑÅ¸ê¶û,10.07,10.12,9.99,10.12,10.11,-0.04,-0.3956,0.5744,20572835,206777604.0,36065174844.7,36065174844.7,None
2018-01-24,'600177,ÑÅ¸ê¶û,10.11,10.15,9.89,9.9,9.86,0.25,2.5355,1.0773,38583784,387518414.0,36208432738.8,36208432738.8,None
2018-01-23,'600177,ÑÅ¸ê¶û,9.86,9.96,9.81,9.9,9.89,-0.03,-0.3033,0.5412,19384481,191340547.0,35313070900.6,35313070900.6,None
2018-01-22,'600177,ÑÅ¸ê¶û,9.89,9.93,9.83,9.89,9.91,-0.02,-0.2018,0.4318,15466375,152701969.0,35420514321.2,35420514321.2,None
2018-01-19,'600177,ÑÅ¸ê¶û,9.91,9.94,9.81,9.81,9.8,0.11,1.1224,0.6695,23978100,237171876.0,35492143268.2,35492143268.2,None
2018-01-18,'600177,ÑÅ¸ê¶û,9.8,9.85,9.72,9.73,9.73,0.07,0.7194,0.3701,13254745,129580729.0,35098184059.4,35098184059.4,None
2018-01-17,'600177,ÑÅ¸ê¶û,9.73,9.91,9.71,9.77,9.78,-0.05,-0.5112,0.6418,22984545,224908938.0,34847482744.7,34847482744.7,None
2018-01-16,'600177,ÑÅ¸ê¶û,9.78,9.79,9.44,9.44,9.44,0.34,3.6017,0.7902,28300799,273488419.0,35026555112.3,35026555112.3,None
2018-01-15,'600177,ÑÅ¸ê¶û,9.44,9.55,9.42,9.47,9.51,-0.07,-0.7361,0.3405,12196300,115693649.0,33808863012.3,33808863012.3,None
2018-01-12,'600177,ÑÅ¸ê¶û,9.51,9.59,9.47,9.51,9.53,-0.02,-0.2099,0.2403,8605939,82007347.0,34059564327.0,34059564327.0,None
2018-01-11,'600177,ÑÅ¸ê¶û,9.53,9.59,9.48,9.54,9.55,-0.02,-0.2094,0.2085,7466215,71164515.0,34131193274.1,34131193274.1,None
2018-01-10,'600177,ÑÅ¸ê¶û,9.55,9.64,9.47,9.61,9.62,-0.07,-0.7277,0.4266,15279557,145860904.0,34202822221.2,34202822221.2,None
2018-01-09,'600177,ÑÅ¸ê¶û,9.62,9.73,9.55,9.58,9.6,0.02,0.2083,0.4696,16819847,162472925.0,34453523535.9,34453523535.9,None
2018-01-08,'600177,ÑÅ¸ê¶û,9.6,9.66,9.49,9.56,9.56,0.04,0.4184,0.5223,18706872,179433326.0,34381894588.8,34381894588.8,None
2018-01-05,'600177,ÑÅ¸ê¶û,9.56,9.62,9.37,9.4,9.4,0.16,1.7021,0.6038,21626515,206164557.0,34238636694.7,34238636694.7,None
2018-01-04,'600177,ÑÅ¸ê¶û,9.4,9.45,9.36,9.38,9.4,0.0,0.0,0.2917,10448277,98302784.0,33665605118.2,33665605118.2,None
2018-01-03,'600177,ÑÅ¸ê¶û,9.4,9.44,9.36,9.41,9.41,-0.01,-0.1063,0.3823,13690655,128606053.0,33665605118.2,33665605118.2,None
2018-01-02,'600177,ÑÅ¸ê¶û,9.41,9.46,9.15,9.15,9.17,0.24,2.6172,0.5001,17911867,167484776.0,33701419591.7,33701419591.7,None
