日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'600529,山东药玻,19.52,20.2,19.33,20.14,20.03,-0.51,-2.5462,1.3184,3393290,66389378.0,5925393072.96,5024059766.72,None
2018-01-31,'600529,山东药玻,20.03,20.43,19.92,20.31,20.31,-0.28,-1.3786,0.8707,2241044,45124814.0,6080206109.19,5155323623.33,None
2018-01-30,'600529,山东药玻,20.31,20.63,20.2,20.54,20.54,-0.23,-1.1198,0.3887,1000439,20378788.0,6165201501.63,5227390054.41,None
2018-01-29,'600529,山东药玻,20.54,21.27,20.45,21.18,21.17,-0.63,-2.9759,0.7973,2052151,42706754.0,6235019145.42,5286587479.94,None
2018-01-26,'600529,山东药玻,21.17,21.43,21.06,21.26,21.26,-0.09,-0.4233,0.6061,1560067,33069670.0,6426258778.41,5448736949.87,None
2018-01-25,'600529,山东药玻,21.26,21.37,20.99,21.11,21.2,0.06,0.283,0.7348,1891300,40159222.0,6453578725.98,5471901159.86,None
2018-01-24,'600529,山东药玻,21.2,21.39,20.75,20.87,20.87,0.33,1.5812,0.7698,1981199,41824051.0,6435365427.6,5456458353.2,None
2018-01-23,'600529,山东药玻,20.87,21.09,20.6,20.8,20.81,0.06,0.2883,0.9302,2394231,50020684.0,6335192286.51,5371522916.57,None
2018-01-22,'600529,山东药玻,20.81,20.99,19.99,20.16,20.27,0.54,2.664,0.9694,2494932,50893252.0,6316978988.13,5356080109.91,None
2018-01-19,'600529,山东药玻,20.27,20.5,20.2,20.2,20.2,0.07,0.3465,0.8307,2138122,43521779.0,6153059302.71,5217094849.97,None
2018-01-18,'600529,山东药玻,20.2,20.69,20.1,20.69,20.65,-0.45,-2.1792,1.2985,3342158,67923248.0,6131810454.6,5199078242.2,None
2018-01-17,'600529,山东药玻,20.65,20.89,20.46,20.77,21.04,-0.39,-1.8536,0.4898,1260596,26009312.0,6268410192.45,5314899292.15,None
2018-01-16,'600529,山东药玻,21.04,21.52,20.39,21.52,21.52,-0.48,-2.2305,2.7846,7166880,150054942.0,6386796631.92,5415277535.44,None
2018-01-15,'600529,山东药玻,21.52,22.1,21.33,21.33,21.47,0.05,0.2329,1.3474,3467981,75441097.0,6532503018.96,5538819988.72,None
2018-01-12,'600529,山东药玻,21.47,21.55,20.99,21.18,21.32,0.15,0.7036,0.7883,2028920,43167907.0,6517325270.31,5525950983.17,None
2018-01-11,'600529,山东药玻,21.32,21.46,21.0,21.09,21.09,0.23,1.0906,1.2186,3136428,66685397.0,6471792024.36,5487343966.52,None
2018-01-10,'600529,山东药玻,21.09,21.73,21.0,21.66,21.57,-0.48,-2.2253,1.4452,3719564,79129704.0,6401974380.57,5428146540.99,None
2018-01-09,'600529,山东药玻,21.57,21.86,21.25,21.74,21.62,-0.05,-0.2313,1.5219,3917102,84454865.0,6547680767.61,5551688994.27,None
2018-01-08,'600529,山东药玻,21.62,22.09,21.43,22.08,22.04,-0.42,-1.9056,1.8562,4777429,103614927.0,6562858516.26,5564557999.82,None
2018-01-05,'600529,山东药玻,22.04,22.37,21.66,22.06,22.16,-0.12,-0.5415,1.7272,4445501,97458928.0,6690351604.92,5672657646.44,None
2018-01-04,'600529,山东药玻,22.16,22.76,21.9,22.57,22.57,-0.41,-1.8166,1.4303,3681393,81883507.0,6726778201.68,5703543259.76,None
2018-01-03,'600529,山东药玻,22.57,22.72,22.02,22.2,22.2,0.37,1.6667,1.8083,4654277,104153895.0,6851235740.61,5809069105.27,None
2018-01-02,'600529,山东药玻,22.2,22.33,21.74,22.11,22.16,0.04,0.1805,1.004,2584110,56918813.0,6738920400.6,5713838464.2,None
