日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'600141,兴发集团,16.14,16.44,15.64,16.11,16.05,0.09,0.5607,2.6931,13485038,216434957.0,8081634777.24,8081634777.24,None
2018-01-31,'600141,兴发集团,16.05,17.34,16.0,17.34,17.57,-1.52,-8.6511,4.4874,22469099,371695791.0,8036569899.3,8036569899.3,None
2018-01-30,'600141,兴发集团,17.57,18.1,17.52,18.1,18.36,-0.79,-4.3028,2.983,14936628,264675283.0,8797665615.62,8797665615.62,None
2018-01-29,'600141,兴发集团,18.36,18.5,17.83,18.21,18.28,0.08,0.4376,3.9732,19894626,361622055.0,9193235099.76,9193235099.76,None
2018-01-26,'600141,兴发集团,18.28,18.29,17.65,17.97,18.08,0.2,1.1062,3.061,15327109,274520047.0,9153177430.48,9153177430.48,None
2018-01-25,'600141,兴发集团,18.08,18.36,17.3,17.42,17.29,0.79,4.5691,3.6201,18126788,323922714.0,9053033257.28,9053033257.28,None
2018-01-24,'600141,兴发集团,17.29,17.77,17.17,17.57,17.6,-0.31,-1.7614,2.2867,11449735,198839726.0,8657463773.14,8657463773.14,None
2018-01-23,'600141,兴发集团,17.6,18.01,17.36,17.55,17.54,0.06,0.3421,2.6868,13453141,238252995.0,8812687241.6,8812687241.6,None
2018-01-22,'600141,兴发集团,17.54,17.55,16.94,16.94,16.85,0.69,4.095,2.7686,13863076,240967174.0,8782643989.64,8782643989.64,None
2018-01-19,'600141,兴发集团,16.85,17.5,16.83,17.29,17.28,-0.43,-2.4884,2.498,12507964,214715013.0,8437146592.1,8437146592.1,None
2018-01-18,'600141,兴发集团,17.28,17.52,16.97,17.11,17.11,0.17,0.9936,2.8888,14464867,249633406.0,8652456564.48,8652456564.48,None
2018-01-17,'600141,兴发集团,17.11,18.16,16.82,18.16,18.17,-1.06,-5.8338,3.9404,19730352,340217016.0,8567334017.26,8567334017.26,None
2018-01-16,'600141,兴发集团,18.17,18.28,17.85,17.98,18.19,-0.02,-0.11,2.437,12202473,220028238.0,9098098135.22,9098098135.22,None
2018-01-15,'600141,兴发集团,18.19,18.79,17.95,17.95,17.94,0.25,1.3935,3.6012,18031916,332125278.0,9108112552.54,9108112552.54,None
2018-01-12,'600141,兴发集团,17.94,18.61,17.88,18.4,18.44,-0.5,-2.7115,2.3229,11631048,211939568.0,8982932336.04,8982932336.04,None
2018-01-11,'600141,兴发集团,18.44,18.64,18.19,18.34,18.52,-0.08,-0.432,1.7126,8575384,157846591.0,9233292769.04,9233292769.04,None
2018-01-10,'600141,兴发集团,18.52,19.14,18.14,18.98,19.0,-0.48,-2.5263,3.0422,15232725,282648093.0,9273350438.32,9273350438.32,None
2018-01-09,'600141,兴发集团,19.0,19.26,18.75,18.98,19.09,-0.09,-0.4715,2.8099,14069849,266650255.0,9513696454.0,9513696454.0,None
2018-01-08,'600141,兴发集团,19.09,19.65,18.21,18.21,18.33,0.76,4.1462,5.8324,29203974,556172337.0,9558761331.94,9558761331.94,None
2018-01-05,'600141,兴发集团,18.33,18.49,17.59,17.68,17.62,0.71,4.0295,3.95,19778241,359390429.0,9178213473.78,9178213473.78,None
2018-01-04,'600141,兴发集团,17.62,17.93,17.43,17.53,17.54,0.08,0.4561,1.989,9959320,175578695.0,8822701658.92,8822701658.92,None
2018-01-03,'600141,兴发集团,17.54,17.95,17.49,17.8,17.84,-0.3,-1.6816,2.4532,12283827,217021180.0,8782643989.64,8782643989.64,None
2018-01-02,'600141,兴发集团,17.84,17.95,16.86,16.96,16.9,0.94,5.5621,2.7238,13638491,238300382.0,8932860249.44,8932860249.44,None
