ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'603198,Ó­¼Ý¹±¾Æ,16.11,16.97,16.1,16.89,16.95,-0.84,-4.9558,2.1934,3649800,60188956.0,12888000000.0,2680704000.0,None
2018-01-31,'603198,Ó­¼Ý¹±¾Æ,16.95,17.32,16.92,17.29,17.26,-0.31,-1.7961,1.5345,2553400,43646888.0,13560000000.0,2820480000.0,None
2018-01-30,'603198,Ó­¼Ý¹±¾Æ,17.26,17.4,17.2,17.27,17.26,0.0,0.0,1.1107,1848262,31926634.0,13808000000.0,2872064000.0,None
2018-01-29,'603198,Ó­¼Ý¹±¾Æ,17.26,18.01,17.17,18.01,18.03,-0.77,-4.2707,2.7222,4529688,79427990.0,13808000000.0,2872064000.0,None
2018-01-26,'603198,Ó­¼Ý¹±¾Æ,18.03,18.12,17.93,17.98,17.96,0.07,0.3898,1.1339,1886800,33993619.0,14424000000.0,3000192000.0,None
2018-01-25,'603198,Ó­¼Ý¹±¾Æ,17.96,18.05,17.85,17.95,17.95,0.01,0.0557,1.4046,2337205,42019768.0,14368000000.0,2988544000.0,None
2018-01-24,'603198,Ó­¼Ý¹±¾Æ,17.95,18.08,17.84,18.06,18.06,-0.11,-0.6091,1.9392,3226781,57780498.0,14360000000.0,2986880000.0,None
2018-01-23,'603198,Ó­¼Ý¹±¾Æ,18.06,18.38,17.96,18.11,18.39,-0.33,-1.7945,2.5148,4184657,75619572.0,14448000000.0,3005184000.0,None
2018-01-22,'603198,Ó­¼Ý¹±¾Æ,18.39,18.55,18.22,18.28,18.28,0.11,0.6018,1.9964,3322034,61159834.0,14712000000.0,3060096000.0,None
2018-01-19,'603198,Ó­¼Ý¹±¾Æ,18.28,18.48,18.2,18.48,18.49,-0.21,-1.1357,2.1679,3607365,66052666.0,14624000000.0,3041792000.0,None
2018-01-18,'603198,Ó­¼Ý¹±¾Æ,18.49,18.57,18.11,18.15,18.1,0.39,2.1547,3.3373,5553271,102267594.0,14792000000.0,3076736000.0,None
2018-01-17,'603198,Ó­¼Ý¹±¾Æ,18.1,18.4,18.02,18.3,18.36,-0.26,-1.4161,2.8305,4709954,85578702.0,14480000000.0,3011840000.0,None
2018-01-16,'603198,Ó­¼Ý¹±¾Æ,18.36,18.48,17.6,17.62,17.75,0.61,3.4366,5.0691,8434960,153408089.0,14688000000.0,3055104000.0,None
2018-01-15,'603198,Ó­¼Ý¹±¾Æ,17.75,18.19,17.69,17.81,17.88,-0.13,-0.7271,2.1536,3583610,64309754.0,14200000000.0,2953600000.0,None
2018-01-12,'603198,Ó­¼Ý¹±¾Æ,17.88,17.95,17.67,17.78,17.79,0.09,0.5059,1.5153,2521432,44852184.0,14304000000.0,2975232000.0,None
2018-01-11,'603198,Ó­¼Ý¹±¾Æ,17.79,17.89,17.69,17.89,17.96,-0.17,-0.9465,1.2861,2139997,37979593.0,14232000000.0,2960256000.0,None
2018-01-10,'603198,Ó­¼Ý¹±¾Æ,17.96,18.16,17.81,18.16,18.18,-0.22,-1.2101,1.9143,3185410,57133571.0,14368000000.0,2988544000.0,None
2018-01-09,'603198,Ó­¼Ý¹±¾Æ,18.18,18.42,17.88,17.96,17.96,0.22,1.2249,2.771,4610885,83910821.0,14544000000.0,3025152000.0,None
2018-01-08,'603198,Ó­¼Ý¹±¾Æ,17.96,17.98,17.77,17.82,17.82,0.14,0.7856,1.6269,2707196,48444679.0,14368000000.0,2988544000.0,None
2018-01-05,'603198,Ó­¼Ý¹±¾Æ,17.82,18.06,17.69,17.9,17.98,-0.16,-0.8899,1.5559,2589017,46068366.0,14256000000.0,2965248000.0,None
2018-01-04,'603198,Ó­¼Ý¹±¾Æ,17.98,18.07,17.67,17.68,17.76,0.22,1.2387,2.3721,3947242,70871712.0,14384000000.0,2991872000.0,None
2018-01-03,'603198,Ó­¼Ý¹±¾Æ,17.76,17.81,17.51,17.66,17.65,0.11,0.6232,1.4979,2492518,44028251.0,14208000000.0,2955264000.0,None
2018-01-02,'603198,Ó­¼Ý¹±¾Æ,17.65,17.65,17.49,17.55,17.59,0.06,0.3411,1.0492,1745926,30710683.0,14120000000.0,2936960000.0,None
