ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600819,Ò«Æ¤²£Á§,5.16,5.47,5.11,5.43,5.43,-0.27,-4.9724,0.4685,3501864,18397330.0,4824166916.04,3856666905.72,None
2018-01-31,'600819,Ò«Æ¤²£Á§,5.43,5.58,5.41,5.56,5.59,-0.16,-2.8623,0.3157,2359341,12919052.0,5076594254.67,4058469243.81,None
2018-01-30,'600819,Ò«Æ¤²£Á§,5.59,5.62,5.52,5.58,5.58,0.01,0.1792,0.1449,1082900,6053000.0,5226180825.71,4178055814.53,None
2018-01-29,'600819,Ò«Æ¤²£Á§,5.58,5.72,5.53,5.65,5.68,-0.1,-1.7606,0.273,2040462,11487225.0,5216831665.02,4170581653.86,None
2018-01-26,'600819,Ò«Æ¤²£Á§,5.68,5.74,5.65,5.72,5.74,-0.06,-1.0453,0.2183,1631462,9287222.0,5310323271.92,4245323260.56,None
2018-01-25,'600819,Ò«Æ¤²£Á§,5.74,5.76,5.7,5.73,5.73,0.01,0.1745,0.2843,2124887,12176722.0,5366418236.06,4290168224.58,None
2018-01-24,'600819,Ò«Æ¤²£Á§,5.73,5.8,5.65,5.76,5.8,-0.07,-1.2069,0.3459,2585535,14795199.0,5357069075.37,4282694063.91,None
2018-01-23,'600819,Ò«Æ¤²£Á§,5.8,5.85,5.73,5.83,5.85,-0.05,-0.8547,0.4944,3695379,21392176.0,5422513200.2,4335013188.6,None
2018-01-22,'600819,Ò«Æ¤²£Á§,5.85,5.91,5.6,5.64,5.63,0.22,3.9076,1.0055,7515381,43542490.0,5469259003.65,4372383991.95,None
2018-01-19,'600819,Ò«Æ¤²£Á§,5.63,5.74,5.6,5.6,5.6,0.03,0.5357,0.3719,2779400,15758906.0,5263577468.47,4207952457.21,None
2018-01-18,'600819,Ò«Æ¤²£Á§,5.6,5.61,5.52,5.58,5.56,0.04,0.7194,0.2724,2035969,11311433.0,5235529986.4,4185529975.2,None
2018-01-17,'600819,Ò«Æ¤²£Á§,5.56,5.57,5.4,5.44,5.45,0.11,2.0183,0.3745,2799239,15442572.0,5198133343.64,4155633332.52,None
2018-01-16,'600819,Ò«Æ¤²£Á§,5.45,5.48,5.4,5.41,5.42,0.03,0.5535,0.2026,1514569,8250632.0,5095292576.05,4073417565.15,None
2018-01-15,'600819,Ò«Æ¤²£Á§,5.42,5.62,5.39,5.6,5.63,-0.21,-3.73,0.3676,2747600,15078718.0,5067245093.98,4050995083.14,None
2018-01-12,'600819,Ò«Æ¤²£Á§,5.63,5.64,5.59,5.62,5.62,0.01,0.1779,0.214,1599581,8986902.0,5263577468.47,4207952457.21,None
2018-01-11,'600819,Ò«Æ¤²£Á§,5.62,5.65,5.56,5.64,5.65,-0.03,-0.531,0.2593,1938367,10849834.0,5254228307.78,4200478296.54,None
2018-01-10,'600819,Ò«Æ¤²£Á§,5.65,5.77,5.63,5.7,5.71,-0.06,-1.0508,0.314,2346548,13341130.0,5282275789.85,4222900778.55,None
2018-01-09,'600819,Ò«Æ¤²£Á§,5.71,5.84,5.69,5.75,5.75,-0.04,-0.6957,0.372,2780700,16001044.0,5338370753.99,4267745742.57,None
2018-01-08,'600819,Ò«Æ¤²£Á§,5.75,5.75,5.65,5.71,5.71,0.04,0.7005,0.3874,2895400,16498761.0,5375767396.75,4297642385.25,None
2018-01-05,'600819,Ò«Æ¤²£Á§,5.71,5.75,5.66,5.74,5.72,-0.01,-0.1748,0.3228,2412715,13770348.0,5338370753.99,4267745742.57,None
2018-01-04,'600819,Ò«Æ¤²£Á§,5.72,5.74,5.64,5.66,5.69,0.03,0.5272,0.3279,2450600,13905664.0,5347719914.68,4275219903.24,None
2018-01-03,'600819,Ò«Æ¤²£Á§,5.69,5.71,5.55,5.58,5.6,0.09,1.6071,0.4151,3102540,17512046.0,5319672432.61,4252797421.23,None
2018-01-02,'600819,Ò«Æ¤²£Á§,5.6,5.68,5.5,5.53,5.53,0.07,1.2658,0.3549,2652400,14822014.0,5235529986.4,4185529975.2,None
