日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'000909,300材料,2675.0889,2745.9217,2664.0591,2711.0941,2711.0347,-35.9458,-1.3259,,23988302,24707217249.1,,,None
2018-01-31,'000909,300材料,2711.0347,2718.729,2678.1764,2687.9684,2714.0696,-3.0349,-0.1118,,19455599,20873962243.9,,,None
2018-01-30,'000909,300材料,2714.0696,2759.9487,2710.1045,2730.3645,2740.2885,-26.2189,-0.9568,,19950761,23579642446.8,,,None
2018-01-29,'000909,300材料,2740.2885,2770.3701,2728.3526,2731.9379,2723.0385,17.25,0.6335,,24640521,25900372923.0,,,None
2018-01-26,'000909,300材料,2723.0385,2735.2478,2708.1735,2716.3895,2739.6242,-16.5857,-0.6054,,20371392,23444580744.5,,,None
2018-01-25,'000909,300材料,2739.6242,2751.7403,2707.9799,2708.4071,2692.9153,46.7089,1.7345,,28694509,28595213654.4,,,None
2018-01-24,'000909,300材料,2692.9153,2696.2988,2672.4266,2696.2988,2701.9957,-9.0804,-0.3361,,20060356,21788962988.5,,,None
2018-01-23,'000909,300材料,2701.9957,2709.7809,2682.9664,2698.9898,2690.4953,11.5004,0.4274,,20051605,23406623385.8,,,None
2018-01-22,'000909,300材料,2690.4953,2690.943,2662.749,2671.7514,2671.1825,19.3128,0.723,,17343899,18897824427.1,,,None
2018-01-19,'000909,300材料,2671.1825,2693.7201,2656.8553,2659.3793,2662.7088,8.4737,0.3182,,20355043,21952591148.9,,,None
2018-01-18,'000909,300材料,2662.7088,2670.9995,2635.2787,2635.2787,2636.029,26.6798,1.0121,,17693422,19853120003.6,,,None
2018-01-17,'000909,300材料,2636.029,2648.4245,2611.2285,2648.4245,2660.5664,-24.5374,-0.9223,,19218917,22814008874.3,,,None
2018-01-16,'000909,300材料,2660.5664,2669.3831,2638.2418,2645.9614,2650.3785,10.1879,0.3844,,18380795,21588376354.1,,,None
2018-01-15,'000909,300材料,2650.3785,2708.2393,2638.1873,2705.4581,2703.8269,-53.4484,-1.9768,,21245827,26334674070.7,,,None
2018-01-12,'000909,300材料,2703.8269,2716.6491,2695.2736,2705.1794,2710.7239,-6.897,-0.2544,,17226258,18997727622.7,,,None
2018-01-11,'000909,300材料,2710.7239,2731.0325,2695.6875,2726.0473,2724.7246,-14.0007,-0.5138,,20518047,24652236044.4,,,None
2018-01-10,'000909,300材料,2724.7246,2755.867,2704.4264,2742.4596,2745.496,-20.7714,-0.7566,,18816884,22867738543.7,,,None
2018-01-09,'000909,300材料,2745.496,2772.8467,2738.2388,2764.0852,2766.3639,-20.8679,-0.7543,,19600265,21511708584.6,,,None
2018-01-08,'000909,300材料,2766.3639,2781.4626,2715.8873,2719.2425,2715.2047,51.1592,1.8842,,27513590,29666209100.2,,,None
2018-01-05,'000909,300材料,2715.2047,2734.588,2709.4236,2716.9655,2718.4667,-3.262,-0.12,,22055061,24220174884.9,,,None
2018-01-04,'000909,300材料,2718.4667,2721.8936,2690.9187,2693.77,2703.7492,14.7175,0.5443,,25010251,25830299412.7,,,None
2018-01-03,'000909,300材料,2703.7492,2721.5714,2675.7918,2677.2609,2670.9376,32.8116,1.2285,,26920764,29553011195.8,,,None
2018-01-02,'000909,300材料,2670.9376,2671.9014,2629.4106,2635.6274,2624.1365,46.8011,1.7835,,23865356,23125012237.9,,,None
