ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600121,*STÖ£Ãº,5.98,5.98,5.98,5.98,6.29,-0.31,-4.9285,0.2781,2823400,16883932.0,6071753322.7,6071753322.7,None
2018-01-31,'600121,*STÖ£Ãº,6.29,6.29,6.29,6.29,6.62,-0.33,-4.9849,0.3248,3297700,20742533.0,6386509765.85,6386509765.85,None
2018-01-30,'600121,*STÖ£Ãº,6.62,6.64,6.5,6.53,6.55,0.07,1.0687,0.8578,8709812,57329047.0,6721573076.3,6721573076.3,None
2018-01-29,'600121,*STÖ£Ãº,6.55,6.65,6.49,6.55,6.48,0.07,1.0802,0.9694,9842509,64747279.0,6650499040.75,6650499040.75,None
2018-01-26,'600121,*STÖ£Ãº,6.48,6.51,6.42,6.5,6.52,-0.04,-0.6135,0.3596,3650810,23595666.0,6579425005.2,6579425005.2,None
2018-01-25,'600121,*STÖ£Ãº,6.52,6.59,6.43,6.44,6.41,0.11,1.7161,0.6691,6793594,44277620.0,6620038739.8,6620038739.8,None
2018-01-24,'600121,*STÖ£Ãº,6.41,6.5,6.38,6.48,6.49,-0.08,-1.2327,0.5987,6078758,38982132.0,6508350969.65,6508350969.65,None
2018-01-23,'600121,*STÖ£Ãº,6.49,6.54,6.42,6.52,6.53,-0.04,-0.6126,0.5454,5537871,35785682.0,6589578438.85,6589578438.85,None
2018-01-22,'600121,*STÖ£Ãº,6.53,6.54,6.44,6.46,6.43,0.1,1.5552,0.5127,5206123,33791205.0,6630192173.45,6630192173.45,None
2018-01-19,'600121,*STÖ£Ãº,6.43,6.47,6.37,6.38,6.38,0.05,0.7837,0.5717,5804751,37275455.0,6528657836.95,6528657836.95,None
2018-01-18,'600121,*STÖ£Ãº,6.38,6.38,6.26,6.26,6.27,0.11,1.7544,0.4597,4667705,29557071.0,6477890668.7,6477890668.7,None
2018-01-17,'600121,*STÖ£Ãº,6.27,6.28,6.11,6.21,6.21,0.06,0.9662,0.4856,4930348,30590217.0,6366202898.55,6366202898.55,None
2018-01-16,'600121,*STÖ£Ãº,6.21,6.22,6.13,6.13,6.16,0.05,0.8117,0.331,3360524,20798122.0,6305282296.65,6305282296.65,None
2018-01-15,'600121,*STÖ£Ãº,6.16,6.4,6.11,6.39,6.41,-0.25,-3.9002,0.7854,7974224,49797913.0,6254515128.4,6254515128.4,None
2018-01-12,'600121,*STÖ£Ãº,6.41,6.47,6.33,6.33,6.35,0.06,0.9449,0.4619,4689601,29938023.0,6508350969.65,6508350969.65,None
2018-01-11,'600121,*STÖ£Ãº,6.35,6.41,6.29,6.41,6.42,-0.07,-1.0903,0.5055,5132482,32533712.0,6447430367.75,6447430367.75,None
2018-01-10,'600121,*STÖ£Ãº,6.42,6.55,6.28,6.45,6.43,-0.01,-0.1555,0.7268,7379300,47253239.0,6518504403.3,6518504403.3,None
2018-01-09,'600121,*STÖ£Ãº,6.43,6.47,6.4,6.46,6.5,-0.07,-1.0769,0.5834,5923430,38124541.0,6528657836.95,6528657836.95,None
2018-01-08,'600121,*STÖ£Ãº,6.5,6.63,6.38,6.38,6.37,0.13,2.0408,1.3689,13899080,90677207.0,6599731872.5,6599731872.5,None
2018-01-05,'600121,*STÖ£Ãº,6.37,6.41,6.3,6.34,6.35,0.02,0.315,0.8416,8545257,54333007.0,6467737235.05,6467737235.05,None
2018-01-04,'600121,*STÖ£Ãº,6.35,6.38,6.13,6.16,6.16,0.19,3.0844,1.0668,10831812,67872160.0,6447430367.75,6447430367.75,None
2018-01-03,'600121,*STÖ£Ãº,6.16,6.27,6.14,6.2,6.2,-0.04,-0.6452,0.8861,8996955,55785140.0,6254515128.4,6254515128.4,None
2018-01-02,'600121,*STÖ£Ãº,6.2,6.21,6.01,6.01,6.01,0.19,3.1614,0.8567,8698551,53252884.0,6295128863.0,6295128863.0,None
