日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'600062,华润双鹤,22.71,23.1,22.29,23.08,23.06,-0.35,-1.5178,0.831,5701223,129228820.0,19743273654.2,15579857984.0,None
2018-01-31,'600062,华润双鹤,23.06,23.54,22.81,23.29,23.4,-0.34,-1.453,0.8001,5489050,127269637.0,20047551319.5,15819970282.3,None
2018-01-30,'600062,华润双鹤,23.4,24.35,23.01,24.1,24.26,-0.86,-3.5449,1.2449,8540287,201202479.0,20343135337.2,16053222229.2,None
2018-01-29,'600062,华润双鹤,24.26,25.05,24.13,24.6,24.5,-0.24,-0.9796,0.8628,5919352,145763863.0,21090789029.1,16643212447.9,None
2018-01-26,'600062,华润双鹤,24.5,24.74,24.26,24.35,24.37,0.13,0.5334,0.7751,5317566,130302986.0,21299436571.0,16807860881.0,None
2018-01-25,'600062,华润双鹤,24.37,24.58,23.88,24.01,24.1,0.27,1.1203,0.9658,6625831,160554248.0,21186419152.5,16718676313.1,None
2018-01-24,'600062,华润双鹤,24.1,24.39,23.79,24.21,24.21,-0.11,-0.4544,0.6806,4668813,112566715.0,20951690667.8,16533446825.8,None
2018-01-23,'600062,华润双鹤,24.21,24.37,24.0,24.2,24.21,0.0,0.0,0.6519,4472218,108186612.0,21047320791.2,16608910691.0,None
2018-01-22,'600062,华润双鹤,24.21,24.33,23.54,23.61,23.73,0.48,2.0228,0.7016,4813042,115810540.0,21047320791.2,16608910691.0,None
2018-01-19,'600062,华润双鹤,23.73,24.2,23.65,24.04,24.04,-0.31,-1.2895,0.6618,4540489,108100840.0,20630025707.3,16279613824.7,None
2018-01-18,'600062,华润双鹤,24.04,24.95,23.81,24.95,24.27,-0.23,-0.9477,0.8484,5820503,141127744.0,20899528782.3,16492284717.5,None
2018-01-17,'600062,华润双鹤,24.27,24.54,23.7,24.0,24.15,0.12,0.4969,1.007,6908213,166849409.0,21099482676.7,16650072799.3,None
2018-01-16,'600062,华润双鹤,24.15,24.56,23.7,23.85,23.94,0.21,0.8772,1.0765,7385174,178685410.0,20995158905.7,16567748582.7,None
2018-01-15,'600062,华润双鹤,23.94,25.32,23.85,24.6,24.73,-0.79,-3.1945,1.2158,8341034,205242414.0,20812592306.5,16423681203.7,None
2018-01-12,'600062,华润双鹤,24.73,25.1,24.52,25.0,25.01,-0.28,-1.1196,0.969,6647541,164453981.0,21499390465.3,16965648962.7,None
2018-01-11,'600062,华润双鹤,25.01,25.28,24.78,25.0,25.19,-0.18,-0.7146,0.7226,4957525,123947287.0,21742812597.6,17157738801.4,None
2018-01-10,'600062,华润双鹤,25.19,25.36,24.85,25.36,25.44,-0.25,-0.9827,1.0448,7167406,179601872.0,21899298254.0,17281225126.2,None
2018-01-09,'600062,华润双鹤,25.44,25.58,24.3,24.35,24.44,1.0,4.0917,2.0586,14122415,354764957.0,22116639443.5,17452733910.7,None
2018-01-08,'600062,华润双鹤,24.44,24.59,24.0,24.35,24.23,0.21,0.8667,0.9841,6751024,163826342.0,21247274685.5,16766698772.7,None
2018-01-05,'600062,华润双鹤,24.23,24.95,24.2,24.9,25.09,-0.86,-3.4277,1.128,7738499,189946660.0,21064708086.3,16622631393.7,None
2018-01-04,'600062,华润双鹤,25.09,25.18,24.71,25.01,25.12,-0.03,-0.1194,0.9904,6794708,169332738.0,21812361778.2,17212621612.4,None
2018-01-03,'600062,华润双鹤,25.12,25.17,24.16,24.3,24.38,0.74,3.0353,1.6133,11067819,274326198.0,21838442721.0,17233202666.6,None
2018-01-02,'600062,华润双鹤,24.38,25.0,23.92,24.9,24.75,-0.37,-1.4949,1.2348,8471072,205743552.0,21195112800.0,16725536664.4,None
