»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2018-02-01,'603711,œ„∆Æ∆Æ,26.44,28.99,26.41,28.6,29.34,-2.9,-9.8841,24.4107,9766733,266233735.0,10576264400.0,1057864400.0,None
2018-01-31,'603711,œ„∆Æ∆Æ,29.34,29.86,27.4,27.91,27.71,1.63,5.8824,31.3153,12529241,363930388.0,11736293400.0,1173893400.0,None
2018-01-30,'603711,œ„∆Æ∆Æ,27.71,27.74,27.16,27.16,27.47,0.24,0.8737,10.0169,4007764,110351270.0,11084277100.0,1108677100.0,None
2018-01-29,'603711,œ„∆Æ∆Æ,27.47,27.79,26.62,27.22,27.23,0.24,0.8814,11.6963,4679706,127581973.0,10988274700.0,1099074700.0,None
2018-01-26,'603711,œ„∆Æ∆Æ,27.23,28.49,26.9,28.08,28.69,-1.46,-5.0889,20.0174,8008959,221787972.0,10892272300.0,1089472300.0,None
2018-01-25,'603711,œ„∆Æ∆Æ,28.69,29.73,28.63,29.5,29.85,-1.16,-3.8861,19.0571,7624765,222158298.0,11476286900.0,1147886900.0,None
2018-01-24,'603711,œ„∆Æ∆Æ,29.85,30.3,29.16,29.67,29.44,0.41,1.3927,18.4192,7369508,219542736.0,11940298500.0,1194298500.0,None
2018-01-23,'603711,œ„∆Æ∆Æ,29.44,30.3,29.0,29.33,29.89,-0.45,-1.5055,17.3338,6935265,205139406.0,11776294400.0,1177894400.0,None
2018-01-22,'603711,œ„∆Æ∆Æ,29.89,30.75,29.05,30.3,31.23,-1.34,-4.2907,25.5584,10225907,306007463.0,11956298900.0,1195898900.0,None
2018-01-19,'603711,œ„∆Æ∆Æ,31.23,31.5,28.5,29.0,29.66,1.57,5.2933,40.878,16355287,496893139.0,12492312300.0,1249512300.0,None
2018-01-18,'603711,œ„∆Æ∆Æ,29.66,31.6,29.39,30.06,30.07,-0.41,-1.3635,25.4627,10187612,310428485.0,11864296600.0,1186696600.0,None
2018-01-17,'603711,œ„∆Æ∆Æ,30.07,30.5,29.2,29.88,30.62,-0.55,-1.7962,25.0137,10007998,299378827.0,12028300700.0,1203100700.0,None
2018-01-16,'603711,œ„∆Æ∆Æ,30.62,30.99,29.01,29.39,29.83,0.79,2.6483,39.3496,15743759,477300732.0,12248306200.0,1225106200.0,None
2018-01-15,'603711,œ„∆Æ∆Æ,29.83,31.04,27.8,28.03,28.58,1.25,4.3737,36.0004,14403742,422337723.0,11932298300.0,1193498300.0,None
2018-01-12,'603711,œ„∆Æ∆Æ,28.58,29.78,28.02,29.2,29.89,-1.31,-4.3827,29.2612,11707415,335894818.0,11432285800.0,1143485800.0,None
2018-01-11,'603711,œ„∆Æ∆Æ,29.89,31.86,28.99,29.7,30.79,-0.9,-2.923,43.0897,17240174,520182466.0,11956298900.0,1195898900.0,None
2018-01-10,'603711,œ„∆Æ∆Æ,30.79,31.5,28.51,29.0,28.72,2.07,7.2075,60.4938,24203556,722469338.0,12316307900.0,1231907900.0,None
2018-01-09,'603711,œ„∆Æ∆Æ,28.72,28.72,25.86,26.16,26.11,2.61,9.9962,33.459,13386943,368333166.0,11488287200.0,1149087200.0,None
2018-01-08,'603711,œ„∆Æ∆Æ,26.11,26.18,25.65,25.69,25.7,0.41,1.5953,12.2513,4901738,127118416.0,10444261100.0,1044661100.0,None
2018-01-05,'603711,œ„∆Æ∆Æ,25.7,26.4,25.65,26.05,26.05,-0.35,-1.3436,12.95,5181300,134562065.0,10280257000.0,1028257000.0,None
2018-01-04,'603711,œ„∆Æ∆Æ,26.05,26.6,25.81,26.0,26.3,-0.25,-0.9506,15.0631,6026761,157937720.0,10420260500.0,1042260500.0,None
2018-01-03,'603711,œ„∆Æ∆Æ,26.3,26.84,25.63,26.83,27.15,-0.85,-3.1308,24.5382,9817734,256782657.0,10520263000.0,1052263000.0,None
2018-01-02,'603711,œ„∆Æ∆Æ,27.15,27.8,25.92,26.75,26.57,0.58,2.1829,24.0161,9608848,259844172.0,10860271500.0,1086271500.0,None
