日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'600581,八一钢铁,14.02,14.57,13.79,13.9,13.74,0.28,2.0378,5.746,44040038,626296017.0,10745614068.7,10745614068.7,None
2018-01-31,'600581,八一钢铁,13.74,14.15,13.6,13.69,13.88,-0.14,-1.0086,3.4287,26279316,365455277.0,10531008366.9,10531008366.9,None
2018-01-30,'600581,八一钢铁,13.88,14.15,13.76,14.15,14.25,-0.37,-2.5965,3.7527,28762377,401027099.0,10638311217.8,10638311217.8,None
2018-01-29,'600581,八一钢铁,14.25,14.54,14.15,14.34,14.28,-0.03,-0.2101,5.7268,43892769,630265256.0,10921897323.8,10921897323.8,None
2018-01-26,'600581,八一钢铁,14.28,14.48,14.11,14.48,14.57,-0.29,-1.9904,3.5654,27326878,389880900.0,10944890791.8,10944890791.8,None
2018-01-25,'600581,八一钢铁,14.57,14.88,14.4,14.78,14.76,-0.19,-1.2873,4.5831,35127168,513872745.0,11167160983.0,11167160983.0,None
2018-01-24,'600581,八一钢铁,14.76,14.84,14.31,14.4,14.44,0.32,2.2161,6.7038,51381035,752208224.0,11312786280.6,11312786280.6,None
2018-01-23,'600581,八一钢铁,14.44,14.46,14.06,14.36,14.59,-0.15,-1.0281,5.3012,40630854,579219041.0,11067522621.4,11067522621.4,None
2018-01-22,'600581,八一钢铁,14.59,14.68,14.1,14.1,14.01,0.58,4.1399,6.5516,50214587,727703644.0,11182489961.6,11182489961.6,None
2018-01-19,'600581,八一钢铁,14.01,14.08,13.66,13.7,13.77,0.24,1.7429,4.1825,32057017,445460203.0,10737949579.4,10737949579.4,None
2018-01-18,'600581,八一钢铁,13.77,13.95,13.52,13.61,13.69,0.08,0.5844,3.845,29469717,404732216.0,10554001835.0,10554001835.0,None
2018-01-17,'600581,八一钢铁,13.69,13.85,13.04,13.26,13.29,0.4,3.0098,5.1914,39789542,537314706.0,10492685920.1,10492685920.1,None
2018-01-16,'600581,八一钢铁,13.29,13.38,13.08,13.15,13.15,0.14,1.0646,3.1729,24318348,321944711.0,10186106346.1,10186106346.1,None
2018-01-15,'600581,八一钢铁,13.15,13.72,13.0,13.71,14.0,-0.85,-6.0714,4.9955,38287978,507562801.0,10078803495.2,10078803495.2,None
2018-01-12,'600581,八一钢铁,14.0,14.5,13.77,14.07,14.06,-0.06,-0.4267,4.9834,38195286,539589863.0,10730285090.0,10730285090.0,None
2018-01-11,'600581,八一钢铁,14.06,14.56,13.93,14.5,14.78,-0.72,-4.8714,5.7054,43729168,621948735.0,10776272026.1,10776272026.1,None
2018-01-10,'600581,八一钢铁,14.78,15.05,14.36,14.52,14.7,0.08,0.5442,5.666,43426631,638801552.0,11328115259.3,11328115259.3,None
2018-01-09,'600581,八一钢铁,14.7,15.1,14.51,15.0,14.98,-0.28,-1.8692,4.82,36942539,544236658.0,11266799344.5,11266799344.5,None
2018-01-08,'600581,八一钢铁,14.98,15.27,14.42,14.43,14.58,0.4,2.7435,6.9653,53385790,797655932.0,11481405046.3,11481405046.3,None
2018-01-05,'600581,八一钢铁,14.58,15.17,14.51,14.7,14.94,-0.36,-2.4096,5.2586,40304608,594853965.0,11174825472.3,11174825472.3,None
2018-01-04,'600581,八一钢铁,14.94,15.45,14.25,14.5,14.54,0.4,2.751,6.9391,53184890,790370576.0,11450747088.9,11450747088.9,None
2018-01-03,'600581,八一钢铁,14.54,14.97,14.3,14.47,14.52,0.02,0.1377,6.7443,51691334,756263960.0,11144167514.9,11144167514.9,None
2018-01-02,'600581,八一钢铁,14.52,14.69,13.46,13.71,13.66,0.86,6.2958,7.7135,59120054,839421804.0,11128838536.2,11128838536.2,None
