日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'603025,大豪科技,30.6,32.07,30.35,31.81,31.69,-1.09,-3.4396,2.8619,1459551,45638658.0,13896480663.0,1560600000.0,None
2018-01-31,'603025,大豪科技,31.69,33.2,31.66,32.66,32.7,-1.01,-3.0887,2.814,1435143,46390847.0,14391486020.0,1616190000.0,None
2018-01-30,'603025,大豪科技,32.7,33.71,32.58,33.31,33.55,-0.85,-2.5335,3.0488,1554902,51289562.0,14850160708.5,1667700000.0,None
2018-01-29,'603025,大豪科技,33.55,33.7,31.54,32.22,32.34,1.21,3.7415,5.5541,2832602,93262848.0,15236174060.2,1711050000.0,None
2018-01-26,'603025,大豪科技,32.34,33.77,32.21,32.7,32.31,0.03,0.0929,4.8161,2456215,81109270.0,14686672700.7,1649340000.0,None
2018-01-25,'603025,大豪科技,32.31,32.72,31.47,31.68,31.46,0.85,2.7018,3.1513,1607171,51764110.0,14673048700.0,1647810000.0,None
2018-01-24,'603025,大豪科技,31.46,31.88,31.39,31.88,31.88,-0.42,-1.3174,2.3916,1219711,38526564.0,14287035348.3,1604460000.0,None
2018-01-23,'603025,大豪科技,31.88,32.0,30.83,30.92,30.92,0.96,3.1048,3.0126,1536451,48478852.0,14477771357.4,1625880000.0,None
2018-01-22,'603025,大豪科技,30.92,31.15,30.25,30.56,30.6,0.32,1.0458,1.6818,857741,26442132.0,14041803336.6,1576920000.0,None
2018-01-19,'603025,大豪科技,30.6,31.18,30.54,30.98,30.93,-0.33,-1.0669,1.2972,661594,20427148.0,13896480663.0,1560600000.0,None
2018-01-18,'603025,大豪科技,30.93,31.2,30.55,30.89,30.88,0.05,0.1619,1.7773,906447,28039913.0,14046344670.1,1577430000.0,None
2018-01-17,'603025,大豪科技,30.88,31.29,30.08,30.93,30.91,-0.03,-0.0971,2.8887,1473228,44899565.0,14023638002.4,1574880000.0,None
2018-01-16,'603025,大豪科技,30.91,31.18,30.01,30.28,30.34,0.57,1.8787,2.2303,1137448,35132411.0,14037262003.0,1576410000.0,None
2018-01-15,'603025,大豪科技,30.34,30.84,29.64,29.8,30.07,0.27,0.8979,2.3747,1211081,36857220.0,13778405990.7,1547340000.0,None
2018-01-12,'603025,大豪科技,30.07,30.7,29.85,30.5,30.5,-0.43,-1.4098,1.5304,780505,23561959.0,13655789984.9,1533570000.0,None
2018-01-11,'603025,大豪科技,30.5,30.7,30.19,30.5,30.51,-0.01,-0.0328,1.3991,713517,21779759.0,13851067327.5,1555500000.0,None
2018-01-10,'603025,大豪科技,30.51,30.63,30.01,30.18,30.2,0.31,1.0265,1.6505,841766,25506763.0,13855608661.0,1556010000.0,None
2018-01-09,'603025,大豪科技,30.2,30.9,30.15,30.79,30.8,-0.6,-1.9481,1.8409,938873,28645729.0,13714827321.0,1540200000.0,None
2018-01-08,'603025,大豪科技,30.8,30.85,30.03,30.11,30.17,0.63,2.0882,2.611,1331622,40451806.0,13987307334.0,1570800000.0,None
2018-01-05,'603025,大豪科技,30.17,30.35,30.04,30.2,30.3,-0.13,-0.429,1.1492,586102,17690701.0,13701203320.4,1538670000.0,None
2018-01-04,'603025,大豪科技,30.3,30.6,29.96,30.5,30.34,-0.04,-0.1318,2.0099,1025072,31045218.0,13760240656.5,1545300000.0,None
2018-01-03,'603025,大豪科技,30.34,30.64,29.91,29.91,30.23,0.11,0.3639,2.0298,1035209,31385993.0,13778405990.7,1547340000.0,None
2018-01-02,'603025,大豪科技,30.23,30.67,29.6,29.6,29.42,0.81,2.7532,2.87,1463683,44144653.0,13728451321.6,1541730000.0,None
