ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600436,Æ¬×Ðñ¥,70.79,73.49,70.28,73.06,73.29,-2.5,-3.4111,0.9767,5892451,419935697.0,42708825295.9,42708825295.9,None
2018-01-31,'600436,Æ¬×Ðñ¥,73.29,73.98,72.64,72.64,72.95,0.34,0.4661,0.6072,3663226,268732114.0,44217118320.9,44217118320.9,None
2018-01-30,'600436,Æ¬×Ðñ¥,72.95,73.74,72.53,73.3,73.41,-0.46,-0.6266,0.5485,3308923,241681294.0,44011990469.5,44011990469.5,None
2018-01-29,'600436,Æ¬×Ðñ¥,73.41,77.06,73.03,76.05,76.35,-2.94,-3.8507,1.1799,7118819,528825012.0,44289516386.1,44289516386.1,None
2018-01-26,'600436,Æ¬×Ðñ¥,76.35,76.9,74.4,74.75,75.21,1.14,1.5158,0.8024,4841262,367102088.0,46063268983.5,46063268983.5,None
2018-01-25,'600436,Æ¬×Ðñ¥,75.21,76.98,74.1,75.99,75.96,-0.75,-0.9874,0.9166,5530155,417362088.0,45375487364.1,45375487364.1,None
2018-01-24,'600436,Æ¬×Ðñ¥,75.96,76.98,75.38,76.2,76.63,-0.67,-0.8743,0.6599,3981223,302383180.0,45827975271.6,45827975271.6,None
2018-01-23,'600436,Æ¬×Ðñ¥,76.63,77.77,75.63,77.56,76.68,-0.05,-0.0652,0.8942,5394744,412257971.0,46232197802.3,46232197802.3,None
2018-01-22,'600436,Æ¬×Ðñ¥,76.68,76.88,73.0,73.0,72.93,3.75,5.1419,1.1458,6912842,521046457.0,46262363662.8,46262363662.8,None
2018-01-19,'600436,Æ¬×Ðñ¥,72.93,74.47,72.7,73.64,73.75,-0.82,-1.1119,0.5592,3373679,246858843.0,43999924125.3,43999924125.3,None
2018-01-18,'600436,Æ¬×Ðñ¥,73.75,74.96,72.63,73.0,72.47,1.28,1.7662,0.7717,4655850,343801934.0,44494644237.5,44494644237.5,None
2018-01-17,'600436,Æ¬×Ðñ¥,72.47,75.44,72.01,74.75,74.95,-2.48,-3.3089,1.0723,6469408,473598132.0,43722398208.7,43722398208.7,None
2018-01-16,'600436,Æ¬×Ðñ¥,74.95,76.0,71.77,72.72,72.94,2.01,2.7557,1.2765,7701334,572928636.0,45218624889.5,45218624889.5,None
2018-01-15,'600436,Æ¬×Ðñ¥,72.94,74.98,72.31,74.16,74.03,-1.09,-1.4724,1.0682,6444355,474358614.0,44005957297.4,44005957297.4,None
2018-01-12,'600436,Æ¬×Ðñ¥,74.03,74.9,72.2,72.48,72.77,1.26,1.7315,1.1186,6748576,499541871.0,44663573056.3,44663573056.3,None
2018-01-11,'600436,Æ¬×Ðñ¥,72.77,73.2,71.33,72.3,72.43,0.34,0.4694,0.9616,5801436,419699148.0,43903393371.7,43903393371.7,None
2018-01-10,'600436,Æ¬×Ðñ¥,72.43,74.68,71.33,73.3,72.08,0.35,0.4856,2.138,12899207,943642634.0,43698265520.3,43698265520.3,None
2018-01-09,'600436,Æ¬×Ðñ¥,72.08,72.2,68.8,68.8,69.08,3.0,4.3428,1.6279,9821480,697411445.0,43487104496.8,43487104496.8,None
2018-01-08,'600436,Æ¬×Ðñ¥,69.08,69.6,67.41,67.75,67.73,1.35,1.9932,0.9631,5810305,400684041.0,41677152866.8,41677152866.8,None
2018-01-05,'600436,Æ¬×Ðñ¥,67.73,69.0,67.19,67.7,67.71,0.02,0.0295,0.9937,5994895,407644917.0,40862674633.3,40862674633.3,None
2018-01-04,'600436,Æ¬×Ðñ¥,67.71,67.98,65.8,65.8,65.69,2.02,3.075,1.0645,6422111,432861548.0,40850608289.1,40850608289.1,None
2018-01-03,'600436,Æ¬×Ðñ¥,65.69,66.63,65.23,65.92,65.53,0.16,0.2442,0.8211,4953923,326727374.0,39631907524.9,39631907524.9,None
2018-01-02,'600436,Æ¬×Ðñ¥,65.53,65.69,63.05,63.05,63.2,2.33,3.6867,0.943,5689125,369016413.0,39535376771.3,39535376771.3,None
