ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'600439,Èð±´¿¨,5.57,5.59,5.55,5.59,5.59,-0.02,-0.3578,0.76,8603400,47917081.0,6305158900.8,6305158900.8,None
2018-01-31,'600439,Èð±´¿¨,5.59,5.6,5.57,5.58,5.59,0.0,0.0,0.3854,4363010,24376981.0,6327798609.6,6327798609.6,None
2018-01-30,'600439,Èð±´¿¨,5.59,5.62,5.57,5.59,5.6,-0.01,-0.1786,0.2903,3286308,18387652.0,6327798609.6,6327798609.6,None
2018-01-29,'600439,Èð±´¿¨,5.6,5.61,5.56,5.6,5.61,-0.01,-0.1783,0.4175,4725693,26367627.0,6339118464.0,6339118464.0,None
2018-01-26,'600439,Èð±´¿¨,5.61,5.61,5.58,5.59,5.61,0.0,0.0,0.3455,3911208,21879396.0,6350438318.4,6350438318.4,None
2018-01-25,'600439,Èð±´¿¨,5.61,5.63,5.58,5.6,5.61,0.0,0.0,0.574,6497200,36402009.0,6350438318.4,6350438318.4,None
2018-01-24,'600439,Èð±´¿¨,5.61,5.64,5.57,5.61,5.61,0.0,0.0,0.5267,5962713,33350675.0,6350438318.4,6350438318.4,None
2018-01-23,'600439,Èð±´¿¨,5.61,5.67,5.6,5.61,5.65,-0.04,-0.708,0.353,3995565,22459782.0,6350438318.4,6350438318.4,None
2018-01-22,'600439,Èð±´¿¨,5.65,5.65,5.58,5.61,5.65,0.0,0.0,0.4704,5324590,29933376.0,6395717736.0,6395717736.0,None
2018-01-19,'600439,Èð±´¿¨,5.65,5.69,5.55,5.58,5.61,0.04,0.713,0.9692,10971632,61690164.0,6395717736.0,6395717736.0,None
2018-01-18,'600439,Èð±´¿¨,5.61,5.65,5.59,5.63,5.61,0.0,0.0,0.5788,6552222,36864165.0,6350438318.4,6350438318.4,None
2018-01-17,'600439,Èð±´¿¨,5.61,5.66,5.56,5.66,5.66,-0.05,-0.8834,0.5858,6630619,37196408.0,6350438318.4,6350438318.4,None
2018-01-16,'600439,Èð±´¿¨,5.66,5.77,5.65,5.7,5.71,-0.05,-0.8757,0.4295,4862108,27711105.0,6407037590.4,6407037590.4,None
2018-01-15,'600439,Èð±´¿¨,5.71,5.81,5.71,5.8,5.8,-0.09,-1.5517,0.4065,4601483,26406601.0,6463636862.4,6463636862.4,None
2018-01-12,'600439,Èð±´¿¨,5.8,5.87,5.78,5.81,5.82,-0.02,-0.3436,0.4565,5167081,30081618.0,6565515552.0,6565515552.0,None
2018-01-11,'600439,Èð±´¿¨,5.82,5.86,5.76,5.79,5.8,0.02,0.3448,0.5751,6510568,37847658.0,6588155260.8,6588155260.8,None
2018-01-10,'600439,Èð±´¿¨,5.8,5.9,5.67,5.68,5.69,0.11,1.9332,0.8635,9775001,56795274.0,6565515552.0,6565515552.0,None
2018-01-09,'600439,Èð±´¿¨,5.69,5.75,5.68,5.75,5.74,-0.05,-0.8711,0.3714,4204284,24018276.0,6440997153.6,6440997153.6,None
2018-01-08,'600439,Èð±´¿¨,5.74,5.75,5.61,5.62,5.63,0.11,1.9538,0.7345,8313896,47312604.0,6497596425.6,6497596425.6,None
2018-01-05,'600439,Èð±´¿¨,5.63,5.64,5.56,5.58,5.59,0.04,0.7156,0.3675,4159811,23333430.0,6373078027.2,6373078027.2,None
2018-01-04,'600439,Èð±´¿¨,5.59,5.61,5.58,5.61,5.62,-0.03,-0.5338,0.204,2309344,12907151.0,6327798609.6,6327798609.6,None
2018-01-03,'600439,Èð±´¿¨,5.62,5.66,5.54,5.57,5.59,0.03,0.5367,0.4484,5076320,28416845.0,6361758172.8,6361758172.8,None
2018-01-02,'600439,Èð±´¿¨,5.59,5.59,5.53,5.58,5.59,0.0,0.0,0.4458,5046056,28066123.0,6327798609.6,6327798609.6,None
