日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2018-02-01,'000977,内地低碳,1367.1423,1401.9488,1362.9837,1393.9024,1397.9798,-30.8375,-2.2059,,11629032,17675720324.1,,,None
2018-01-31,'000977,内地低碳,1397.9798,1406.5786,1390.9546,1406.5786,1417.296,-19.3162,-1.3629,,8156190,12872278004.4,,,None
2018-01-30,'000977,内地低碳,1417.296,1427.5603,1410.4102,1411.4499,1411.7337,5.5623,0.394,,7307432,13766567892.9,,,None
2018-01-29,'000977,内地低碳,1411.7337,1435.8392,1409.8866,1432.8916,1433.2855,-21.5518,-1.5037,,8865841,15414653588.1,,,None
2018-01-26,'000977,内地低碳,1433.2855,1440.832,1433.0223,1435.9862,1436.5192,-3.2337,-0.2251,,7823393,13772973930.3,,,None
2018-01-25,'000977,内地低碳,1436.5192,1448.4094,1435.7073,1438.134,1436.409,0.1102,0.0077,,10802955,17188441260.7,,,None
2018-01-24,'000977,内地低碳,1436.409,1439.0548,1416.4317,1428.3066,1429.738,6.671,0.4666,,9899574,15914470235.1,,,None
2018-01-23,'000977,内地低碳,1429.738,1432.2714,1422.747,1424.5005,1421.5818,8.1562,0.5737,,8989146,15501553041.0,,,None
2018-01-22,'000977,内地低碳,1421.5818,1421.9264,1398.6502,1405.4883,1402.0562,19.5256,1.3926,,9088173,15685848408.3,,,None
2018-01-19,'000977,内地低碳,1402.0562,1411.658,1393.2145,1397.9616,1399.1242,2.932,0.2096,,9523748,15722596574.9,,,None
2018-01-18,'000977,内地低碳,1399.1242,1401.9305,1393.4879,1393.6503,1396.027,3.0972,0.2219,,7292788,12339947031.5,,,None
2018-01-17,'000977,内地低碳,1396.027,1399.6292,1368.5042,1399.4614,1401.5339,-5.5069,-0.3929,,9712712,17127944237.7,,,None
2018-01-16,'000977,内地低碳,1401.5339,1410.8218,1392.9655,1404.2277,1407.7573,-6.2234,-0.4421,,8637486,15781110730.7,,,None
2018-01-15,'000977,内地低碳,1407.7573,1451.0403,1403.5857,1451.0403,1454.2872,-46.5299,-3.1995,,11599071,21043325069.3,,,None
2018-01-12,'000977,内地低碳,1454.2872,1464.5026,1452.1529,1462.4672,1462.6239,-8.3367,-0.57,,7783679,12864995553.4,,,None
2018-01-11,'000977,内地低碳,1462.6239,1467.0969,1452.0746,1460.2594,1462.7993,-0.1754,-0.012,,7106200,12299965843.4,,,None
2018-01-10,'000977,内地低碳,1462.7993,1476.3057,1453.4677,1476.3057,1474.4453,-11.646,-0.7899,,8378723,14594474295.3,,,None
2018-01-09,'000977,内地低碳,1474.4453,1479.3394,1469.2696,1477.8471,1478.4302,-3.9849,-0.2695,,8955221,14694542038.6,,,None
2018-01-08,'000977,内地低碳,1478.4302,1478.5515,1464.2196,1477.7677,1479.8531,-1.4229,-0.0962,,10659164,18229995861.6,,,None
2018-01-05,'000977,内地低碳,1479.8531,1485.0198,1474.7205,1484.6209,1485.5946,-5.7415,-0.3865,,9879317,16499214323.1,,,None
2018-01-04,'000977,内地低碳,1485.5946,1490.2791,1482.9579,1486.3723,1488.0009,-2.4063,-0.1617,,11289512,18025754028.7,,,None
2018-01-03,'000977,内地低碳,1488.0009,1493.3629,1457.9726,1459.6921,1459.2285,28.7724,1.9718,,12720234,22462002486.0,,,None
2018-01-02,'000977,内地低碳,1459.2285,1459.9649,1447.1834,1451.0757,1446.1589,13.0696,0.9037,,8683039,15047197890.8,,,None
