»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ,≥…Ωª±  ˝
2018-02-01,'600497,≥€∫Í–ø’‡,7.19,7.75,7.02,7.52,7.31,-0.12,-1.6416,3.552,153088294,1145270039.0,36606386373.9,30988167957.3,None
2018-01-31,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-30,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-29,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-26,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-25,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-24,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-23,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-22,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-19,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-18,'600497,≥€∫Í–ø’‡,0.0,0.0,0.0,0.0,7.31,None,None,0.0,0,0.0,37217341362.1,31505355739.7,None
2018-01-17,'600497,≥€∫Í–ø’‡,7.31,7.63,7.23,7.59,7.54,-0.23,-3.0504,2.3602,101721411,752003063.0,37217341362.1,31505355739.7,None
2018-01-16,'600497,≥€∫Í–ø’‡,7.54,7.71,7.42,7.5,7.63,-0.09,-1.1796,2.0981,90426935,681161577.0,38388338422.7,32496632322.4,None
2018-01-15,'600497,≥€∫Í–ø’‡,7.63,7.87,7.53,7.78,7.82,-0.19,-2.4297,2.5835,111346919,859220041.0,38846554663.8,32884523159.2,None
2018-01-12,'600497,≥€∫Í–ø’‡,7.82,7.84,7.53,7.67,7.67,0.15,1.9557,2.5623,110433471,851890094.0,39813900061.8,33703403814.5,None
2018-01-11,'600497,≥€∫Í–ø’‡,7.67,7.75,7.48,7.63,7.67,0.0,0.0,1.8728,80715171,614928987.0,39050206326.6,33056919086.6,None
2018-01-10,'600497,≥€∫Í–ø’‡,7.67,7.86,7.6,7.62,7.77,-0.1,-1.287,2.358,101628189,783448659.0,39050206326.6,33056919086.6,None
2018-01-09,'600497,≥€∫Í–ø’‡,7.77,7.88,7.57,7.83,7.67,0.1,1.3038,2.8497,122818776,949309032.0,39559335483.4,33487908905.2,None
2018-01-08,'600497,≥€∫Í–ø’‡,7.67,7.8,7.22,7.31,7.39,0.28,3.7889,3.7085,159834431,1211280619.0,39050206326.6,33056919086.6,None
2018-01-05,'600497,≥€∫Í–ø’‡,7.39,7.5,7.26,7.38,7.35,0.04,0.5442,2.3848,102782200,757863946.0,37624644687.5,31850147594.5,None
2018-01-04,'600497,≥€∫Í–ø’‡,7.35,7.35,7.13,7.2,7.26,0.09,1.2397,1.6553,71340483,516952817.0,37420993024.8,31677751667.1,None
2018-01-03,'600497,≥€∫Í–ø’‡,7.26,7.47,7.19,7.3,7.26,0.0,0.0,2.3076,99455307,729461486.0,36962776783.7,31289860830.4,None
2018-01-02,'600497,≥€∫Í–ø’‡,7.26,7.29,7.03,7.17,7.1,0.16,2.2535,2.0189,87010790,627692330.0,36962776783.7,31289860830.4,None
