ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ,³É½»±ÊÊý
2018-02-01,'601519,*STÖÇ»Û,4.18,4.39,4.18,4.3,4.4,-0.22,-5.0,0.5964,11853900,50315618.0,8308586000.0,8308586000.0,None
2018-01-31,'601519,*STÖÇ»Û,4.4,4.62,4.4,4.61,4.63,-0.23,-4.9676,0.7188,14287601,63846189.0,8745880000.0,8745880000.0,None
2018-01-30,'601519,*STÖÇ»Û,4.63,4.73,4.61,4.65,4.6,0.03,0.6522,0.3156,6273645,29234002.0,9203051000.0,9203051000.0,None
2018-01-29,'601519,*STÖÇ»Û,4.6,4.72,4.59,4.7,4.73,-0.13,-2.7484,0.3361,6681641,31068426.0,9143420000.0,9143420000.0,None
2018-01-26,'601519,*STÖÇ»Û,4.73,4.81,4.63,4.68,4.74,-0.01,-0.211,0.3609,7173060,33848924.0,9401821000.0,9401821000.0,None
2018-01-25,'601519,*STÖÇ»Û,4.74,4.91,4.72,4.86,4.91,-0.17,-3.4623,0.7022,13957783,67004368.0,9421698000.0,9421698000.0,None
2018-01-24,'601519,*STÖÇ»Û,4.91,4.91,4.64,4.66,4.68,0.23,4.9145,0.5507,10946363,52529769.0,9759607000.0,9759607000.0,None
2018-01-23,'601519,*STÖÇ»Û,4.68,4.69,4.61,4.66,4.7,-0.02,-0.4255,0.2311,4593004,21364275.0,9302436000.0,9302436000.0,None
2018-01-22,'601519,*STÖÇ»Û,4.7,4.75,4.55,4.61,4.66,0.04,0.8584,0.3363,6684541,31133457.0,9342190000.0,9342190000.0,None
2018-01-19,'601519,*STÖÇ»Û,4.66,4.73,4.5,4.73,4.73,-0.07,-1.4799,0.3264,6488037,30091347.0,9262682000.0,9262682000.0,None
2018-01-18,'601519,*STÖÇ»Û,4.73,4.75,4.71,4.73,4.75,-0.02,-0.4211,0.1484,2950048,13939178.0,9401821000.0,9401821000.0,None
2018-01-17,'601519,*STÖÇ»Û,4.75,4.8,4.67,4.7,4.7,0.05,1.0638,0.2411,4792248,22655517.0,9441575000.0,9441575000.0,None
2018-01-16,'601519,*STÖÇ»Û,4.7,4.74,4.66,4.69,4.69,0.01,0.2132,0.2641,5249344,24618823.0,9342190000.0,9342190000.0,None
2018-01-15,'601519,*STÖÇ»Û,4.69,4.93,4.67,4.89,4.92,-0.23,-4.6748,0.5027,9992889,47711911.0,9322313000.0,9322313000.0,None
2018-01-12,'601519,*STÖÇ»Û,4.92,4.98,4.91,4.91,4.95,-0.03,-0.6061,0.192,3816800,18879331.0,9779484000.0,9779484000.0,None
2018-01-11,'601519,*STÖÇ»Û,4.95,5.03,4.93,5.0,5.0,-0.05,-1.0,0.2754,5474764,27275622.0,9839115000.0,9839115000.0,None
2018-01-10,'601519,*STÖÇ»Û,5.0,5.05,4.93,5.02,5.05,-0.05,-0.9901,0.3237,6434091,32116792.0,9938500000.0,9938500000.0,None
2018-01-09,'601519,*STÖÇ»Û,5.05,5.06,4.94,4.94,4.97,0.08,1.6097,0.3158,6276384,31517998.0,10037885000.0,10037885000.0,None
2018-01-08,'601519,*STÖÇ»Û,4.97,5.04,4.87,4.99,5.0,-0.03,-0.6,0.3267,6494350,32205437.0,9878869000.0,9878869000.0,None
2018-01-05,'601519,*STÖÇ»Û,5.0,5.03,4.93,4.93,4.96,0.04,0.8065,0.2655,5277829,26318642.0,9938500000.0,9938500000.0,None
2018-01-04,'601519,*STÖÇ»Û,4.96,5.0,4.94,4.99,5.0,-0.04,-0.8,0.2064,4102409,20384129.0,9858992000.0,9858992000.0,None
2018-01-03,'601519,*STÖÇ»Û,5.0,5.02,4.96,4.98,4.98,0.02,0.4016,0.2047,4069118,20296705.0,9938500000.0,9938500000.0,None
2018-01-02,'601519,*STÖÇ»Û,4.98,5.05,4.94,4.95,4.96,0.02,0.4032,0.3452,6860880,34266659.0,9898746000.0,9898746000.0,None
